wavelength_um,n,k
30.488,3.0968,0.11866552
30.581,3.0017,0.11664012
30.675,2.9068,0.11545458
30.769,2.8116,0.11510873
30.864,2.7152,0.11563273
30.96,2.6169,0.11709657
31.056,2.5158,0.11959011
31.153,2.4109,0.12327349
31.25,2.3009,0.12836656
31.348,2.1845,0.13519946
31.447,2.0597,0.14428218
31.546,1.9241,0.15639459
31.646,1.7744,0.17282682
31.746,1.6058,0.19590875
31.847,1.4109,0.23025049
31.949,1.178,0.28668203
32.051,0.8916,0.39644326
32.154,0.58117,0.6415843
32.258,0.39853,0.99797513
32.362,0.32284,1.3281557
32.468,0.28748,1.6235661
32.573,0.27018,1.8988761
32.68,0.2632,2.164586
32.787,0.26343,2.4280955
32.895,0.26964,2.6956049
33.003,0.28158,2.9725139
33.113,0.29973,3.2645228
33.223,0.32526,3.5782314
33.333,0.36023,3.9217397
33.445,0.40808,4.3054478
33.557,0.47457,4.7443556
33.67,0.56974,5.2598632
33.784,0.71229,5.8852705
33.898,0.94055,6.6754776
34.014,1.3437,7.7259844
34.13,2.1695,9.203991
34.247,4.2713,11.258397
34.364,9.8861,11.672403
34.483,12.634,5.729809
34.602,10.793,2.5564145
34.722,9.2615,1.4240197
34.843,8.2206,0.91957463
34.965,7.4799,0.65159933
35.088,6.9226,0.49177376
35.211,6.4821,0.3893779
35.336,6.1178,0.3229718
35.461,5.8005,0.2833754
35.587,5.5014,0.26994874
35.714,5.1737,0.3118818
35.842,4.739,0.6584646
35.971,5.8158,1.2567571
36.101,5.6271,0.30896938
36.232,5.309,0.15902136
36.364,5.1075,0.11923307
36.496,4.9584,0.10223749
36.63,4.8376,0.091013647
36.765,4.7347,0.082389526
36.9,4.6443,0.075374123
37.037,4.5635,0.069479448
37.175,4.4904,0.064423495
37.313,4.4236,0.060024266
37.453,4.362,0.056155757
37.594,4.3051,0.05272397
37.736,4.2521,0.049660905
37.879,4.2026,0.046908561
38.023,4.1562,0.04442494
38.168,4.1125,0.042172041
38.314,4.0714,0.040121866
38.462,4.0325,0.038248398
38.61,3.9956,0.03653167
38.76,3.9606,0.034953647
38.911,3.9273,0.033498348
39.062,3.8956,0.032153798
39.216,3.8653,0.030907926
39.37,3.8364,0.029751805
39.526,3.8087,0.028676384
39.683,3.7821,0.02767269
39.841,3.7567,0.026736726
40.0,3.7322,0.025861492
40.161,3.7087,0.025040957
40.323,3.686,0.024271153
40.486,3.6642,0.023548083
40.65,3.6431,0.02286775
40.816,3.6227,0.022228115
40.984,3.6031,0.021624176
41.152,3.5841,0.021054018
41.322,3.5657,0.02051556
41.494,3.5479,0.020006799
41.667,3.5306,0.019524782
41.841,3.5139,0.019068512
42.017,3.4976,0.018635942
42.194,3.4819,0.018225122
42.373,3.4665,0.017835005
42.553,3.4516,0.017465642
42.735,3.4371,0.017113284
42.918,3.423,0.016778484
43.103,3.4093,0.016459791
43.29,3.3959,0.016156306
43.478,3.3829,0.015867087
43.668,3.3702,0.015591379
43.86,3.3578,0.015328382
44.053,3.3457,0.01507726
44.248,3.3339,0.014837553
44.444,3.3224,0.014608526
44.643,3.3111,0.014389457
44.843,3.3001,0.014179872
45.045,3.2894,0.013979413
45.249,3.2788,0.013787279
45.455,3.2685,0.013603174
45.662,3.2585,0.013426767
45.872,3.2486,0.013257327
46.083,3.2389,0.01309479
46.296,3.2295,0.012938493
46.512,3.2202,0.01278827
46.729,3.2111,0.01264366
46.948,3.2022,0.012504499
47.17,3.1934,0.012370319
47.393,3.1849,0.012240862
47.619,3.1764,0.012115993
47.847,3.1682,0.011995284
48.077,3.1601,0.011878538
48.309,3.1521,0.01176556
48.544,3.1443,0.011656181
48.78,3.1366,0.011550148
49.02,3.129,0.011447148
49.261,3.1216,0.011347302
49.505,3.1142,0.011250069
49.751,3.107,0.011155625
50.0,3.1,0.011063601
50.251,3.093,0.010973973
50.505,3.0861,0.010886574
50.761,3.0793,0.010801279
51.02,3.0727,0.010718021
51.282,3.0661,0.010636601
51.546,3.0596,0.010557
51.813,3.0532,0.010479147
52.083,3.0469,0.010402947
52.356,3.0407,0.010328304
52.632,3.0346,0.010255222
52.91,3.0285,0.010183582
53.191,3.0225,0.010113412
53.476,3.0166,0.010044544
53.763,3.0107,0.0099771317
54.054,3.0049,0.00991093
54.348,2.9992,0.0098461195
54.645,2.9935,0.0097826052
54.945,2.9879,0.0097203924
55.249,2.9823,0.0096595116
55.556,2.9767,0.0096000431
55.866,2.9712,0.0095418925
56.18,2.9657,0.0094851906
56.497,2.9602,0.0094300178
56.818,2.9548,0.0093764055
57.143,2.9493,0.0093244598
57.471,2.9439,0.0092743607
57.803,2.9385,0.0092262404
58.14,2.933,0.0091801319
58.48,2.9276,0.0091363883
58.824,2.9221,0.0090954428
59.172,2.9165,0.0090574017
59.524,2.9109,0.0090227717
59.88,2.9053,0.0089921594
60.241,2.8995,0.0089659998
60.606,2.8936,0.0089453717
60.976,2.8876,0.0089312111
61.35,2.8813,0.0089248961
61.728,2.8749,0.0089281334
62.112,2.8682,0.0089431903
62.5,2.8611,0.0089732144
62.893,2.8536,0.0090224435
63.291,2.8456,0.0090965855
63.694,2.8369,0.0092039482
64.103,2.8273,0.0093565719
64.516,2.8166,0.0095728002
64.935,2.8044,0.0098808062
65.359,2.7901,0.010327065
65.789,2.7729,0.01099142
66.225,2.7513,0.012021278
66.667,2.7229,0.013714151
67.114,2.6829,0.01675241
67.568,2.6214,0.024936237
68.027,2.5149,0.059841968
68.493,2.2777,0.18004349
68.966,1.8947,1.2600638
69.444,3.8897,0.60351404
69.93,3.375,0.082859045
70.423,3.1822,0.031567872
70.922,3.0912,0.019925597
71.429,3.038,0.01495321
71.942,3.0027,0.01235834
72.464,2.9771,0.01082382
72.993,2.9576,0.0098329793
73.529,2.942,0.0091492287
74.074,2.9291,0.0086519636
74.627,2.9182,0.0082744536
75.188,2.9088,0.0079775101
75.758,2.9004,0.0077365891
76.336,2.893,0.007535858
76.923,2.8863,0.0073647738
77.519,2.8801,0.007215949
78.125,2.8745,0.007084243
78.74,2.8692,0.0069659223
79.365,2.8643,0.0068581471
80.0,2.8597,0.0067589313
80.645,2.8553,0.0066664882
81.301,2.8512,0.0065796813
81.967,2.8472,0.006497675
82.645,2.8434,0.0064194844
83.333,2.8398,0.0063447224
84.034,2.8364,0.0062725586
84.746,2.833,0.0062029046
85.47,2.8298,0.0061353279
86.207,2.8267,0.006069498
86.957,2.8237,0.0060051319
87.719,2.8208,0.0059421905
88.496,2.818,0.0058804567
89.286,2.8152,0.0058197366
90.09,2.8125,0.0057599032
90.909,2.8099,0.0057009315
91.743,2.8074,0.0056427401
92.593,2.8049,0.0055851063
93.458,2.8025,0.00552809
94.34,2.8001,0.0054716293
95.238,2.7978,0.0054156838
96.154,2.7956,0.0053600951
97.087,2.7934,0.0053049223
98.039,2.7912,0.0052501104
99.01,2.7891,0.0051955816
100.0,2.787,0.0051414576
101.01,2.785,0.0050875243
102.04,2.783,0.005033804
103.09,2.7811,0.0049804184
104.17,2.7792,0.004927054
105.26,2.7773,0.0048742065
106.38,2.7754,0.0048213322
107.53,2.7736,0.004768368
108.7,2.7719,0.0047158608
109.89,2.7701,0.0046635279
111.11,2.7684,0.0046112869
112.36,2.7668,0.0045590712
113.64,2.7651,0.0045069132
114.94,2.7635,0.004455136
116.28,2.7619,0.0044031708
117.65,2.7604,0.0043513445
119.05,2.7588,0.0042996652
120.48,2.7573,0.0042481601
121.95,2.7558,0.0041965918
123.46,2.7544,0.0041449919
125.0,2.753,0.0040936526
126.58,2.7516,0.0040423295
128.21,2.7502,0.0039908485
129.87,2.7489,0.0039396935
131.58,2.7475,0.0038884312
133.33,2.7462,0.0038373457
135.14,2.745,0.0037860177
136.99,2.7437,0.0037349275
138.89,2.7425,0.0036838929
140.85,2.7413,0.0036327602
142.86,2.7401,0.0035817733
144.93,2.7389,0.0035307744
147.06,2.7378,0.0034798131
149.25,2.7366,0.0034289267
151.52,2.7355,0.0033778301
153.85,2.7345,0.0033269147
156.25,2.7334,0.0032760594
158.73,2.7323,0.0032251494
161.29,2.7313,0.0031742566
163.93,2.7303,0.0031234294
166.67,2.7293,0.0030724391
169.49,2.7284,0.0030216289
172.41,2.7274,0.0029707905
175.44,2.7265,0.0029198454
178.57,2.7256,0.0028690169
181.82,2.7247,0.0028181158
185.19,2.7239,0.0027672142
188.68,2.723,0.0027163987
192.31,2.7222,0.0026655146
196.08,2.7214,0.0026146516
200.0,2.7206,0.0025637934
204.08,2.7198,0.0025129221
208.33,2.719,0.0024620587
212.77,2.7183,0.0024110924
217.39,2.7176,0.00236024
222.22,2.7169,0.0023093381
227.27,2.7162,0.0022584238
232.56,2.7155,0.002207463
238.1,2.7148,0.0021565001
243.9,2.7142,0.0021056016
250.0,2.7136,0.0020546198
256.41,2.713,0.0020036512
263.16,2.7124,0.0019526425
270.27,2.7118,0.001901658
277.78,2.7112,0.0018506232
285.71,2.7107,0.0017996325
294.12,2.7102,0.001748544
303.03,2.7097,0.0016974996
312.5,2.7092,0.0016464109
322.58,2.7087,0.0015953162
333.33,2.7082,0.0015442096
344.83,2.7078,0.0014930538
357.14,2.7074,0.0014419184
370.37,2.7069,0.0013907399
384.62,2.7065,0.0013395387
400.0,2.7062,0.0012883383
416.67,2.7058,0.0012370915
434.78,2.7054,0.0011858514
454.55,2.7051,0.0011345583
476.19,2.7048,0.0010832663
500.0,2.7045,0.0010319501
526.32,2.7042,0.00098059583
555.56,2.7039,0.00092922609
588.24,2.7036,0.00087783478
625.0,2.7034,0.0008264178
666.67,2.7032,0.00077497151
714.29,2.7029,0.00072350804
769.23,2.7027,0.00067200959
833.33,2.7026,0.00062048966
909.09,2.7024,0.00056894832
1000.0,2.7022,0.00051736721
