wavelength_um,n,k
30.03,2.0246,0.013839055
30.12,1.9818,0.014548115
30.211,1.9366,0.015350167
30.303,1.8887,0.01626321
30.395,1.8378,0.017308233
30.488,1.7833,0.018514247
30.581,1.7248,0.01991724
30.675,1.6614,0.021566223
30.769,1.5923,0.023530186
30.864,1.5163,0.025909138
30.96,1.4319,0.02885008
31.056,1.3368,0.032592001
31.153,1.228,0.037539911
31.25,1.1003,0.0444778
31.348,0.94494,0.055173677
31.447,0.74347,0.074989543
31.546,0.4415,0.13554739
31.646,0.13071,0.49392822
31.746,0.085349,0.82235903
31.847,0.071218,1.0783898
31.949,0.064777,1.3073906
32.051,0.061764,1.5268914
32.154,0.060906,1.7482921
32.258,0.063491,1.9835929
32.362,0.092806,2.2510936
32.468,0.1675,2.5927943
32.573,0.45154,3.171795
32.68,2.2271,2.3696956
32.787,0.33291,1.7523963
32.895,0.11919,2.4636969
33.003,0.10945,2.8909975
33.113,0.1145,3.2625982
33.223,0.1266,3.6391987
33.333,0.14569,4.0512993
33.445,0.17429,4.5267999
33.557,0.21819,5.1028004
33.67,0.29009,5.8407009
33.784,0.4217,6.8595014
33.898,0.71361,8.4382019
34.014,1.6695,11.454502
34.13,10.555,18.245503
34.247,14.188,2.7661032
34.364,10.098,0.87044362
34.483,8.2956,0.44560401
34.602,7.2509,0.27803439
34.722,6.5521,0.19316474
34.843,6.0417,0.14390508
34.965,5.6452,0.1133554
35.088,5.321,0.094377698
35.211,5.0427,0.083469979
35.336,4.7897,0.079276245
35.461,4.5395,0.08353149
35.587,4.2552,0.10617672
35.714,3.8343,0.19844693
35.842,2.8483,0.97554712
35.971,6.4287,2.1524073
36.101,5.3011,0.23428744
36.232,4.823,0.078233576
36.364,4.58,0.038660692
36.496,4.4199,0.025057789
36.63,4.2999,0.019957867
36.765,4.2031,0.017418927
36.9,4.1216,0.015606968
37.037,4.0508,0.01412699
37.175,3.9881,0.012874993
37.313,3.9318,0.011793977
37.453,3.8807,0.010846943
37.594,3.8339,0.010010089
37.736,3.7908,0.0092639166
37.879,3.7508,0.0085946252
38.023,3.7135,0.0079914149
38.168,3.6786,0.0074453858
38.314,3.6459,0.0069493378
38.462,3.6151,0.0064974699
38.61,3.586,0.0060846844
38.76,3.5585,0.0057069787
38.911,3.5325,0.0053605543
39.062,3.5077,0.0050425128
39.216,3.4841,0.0047500494
39.37,3.4616,0.004480769
39.526,3.4401,0.0042327683
39.683,3.4196,0.004004149
39.841,3.3999,0.0037932113
40.0,3.381,0.0035986553
40.161,3.3629,0.0034190787
40.323,3.3455,0.0032532839
40.486,3.3287,0.003100271
40.65,3.3126,0.0029589401
40.816,3.297,0.0028285888
40.984,3.282,0.0027083167
41.152,3.2675,0.0025972298
41.322,3.2535,0.0024948224
41.494,3.24,0.0024003945
41.667,3.2268,0.0023132491
41.841,3.2141,0.0022329865
42.017,3.2018,0.0021589035
42.194,3.1899,0.0020906036
42.373,3.1783,0.0020275833
42.553,3.1671,0.0019695464
42.735,3.1561,0.0019158894
42.918,3.1455,0.0018664159
43.103,3.1352,0.0018207225
43.29,3.1251,0.0017784093
43.478,3.1153,0.0017391801
43.668,3.1058,0.0017028312
43.86,3.0965,0.0016690628
44.053,3.0875,0.0016376789
44.248,3.0786,0.0016083757
44.444,3.07,0.0015810575
44.643,3.0616,0.0015554161
44.843,3.0534,0.00153136
45.045,3.0454,0.0015086852
45.249,3.0376,0.0014872918
45.455,3.0299,0.0014670199
45.662,3.0224,0.0014477742
45.872,3.0151,0.0014294359
46.083,3.008,0.0014119342
46.296,3.001,0.0013951648
46.512,2.9941,0.0013790633
46.729,2.9874,0.001363559
46.948,2.9808,0.0013486076
47.17,2.9744,0.0013341345
47.393,2.9681,0.0013201195
47.619,2.9619,0.0013065131
47.847,2.9559,0.0012932805
48.077,2.9499,0.0012803917
48.309,2.9441,0.0012678172
48.544,2.9384,0.0012555421
48.78,2.9328,0.0012435366
49.02,2.9273,0.0012317861
49.261,2.9219,0.0012202857
49.505,2.9166,0.0012089958
49.751,2.9114,0.0011979315
50.0,2.9062,0.0011870681
50.251,2.9012,0.001176391
50.505,2.8963,0.0011658953
50.761,2.8914,0.0011555864
51.02,2.8867,0.0011454394
51.282,2.882,0.0011354448
51.546,2.8774,0.0011256078
51.813,2.8729,0.0011159236
52.083,2.8684,0.0011063727
52.356,2.864,0.0010969651
52.632,2.8597,0.0010876814
52.91,2.8555,0.0010785269
53.191,2.8513,0.0010694968
53.476,2.8472,0.0010605864
53.763,2.8432,0.0010517862
54.054,2.8392,0.0010430963
54.348,2.8353,0.0010345221
54.645,2.8315,0.0010260342
54.945,2.8277,0.0010176627
55.249,2.824,0.001009373
55.556,2.8203,0.0010011805
55.866,2.8167,0.00099308561
56.18,2.8131,0.00098507365
56.497,2.8096,0.00097714005
56.818,2.8061,0.00096930017
57.143,2.8027,0.00096152441
57.471,2.7994,0.00095383821
57.803,2.7961,0.00094622696
58.14,2.7928,0.00093867611
58.48,2.7896,0.00093119608
58.824,2.7864,0.0009237923
59.172,2.7833,0.00091645522
59.524,2.7802,0.00090918529
59.88,2.7772,0.00090197295
60.241,2.7742,0.00089481379
60.606,2.7713,0.00088772318
60.976,2.7683,0.00088067674
61.35,2.7655,0.0008736998
61.728,2.7627,0.00086677282
62.112,2.7599,0.00085989676
62.5,2.7571,0.00085307166
62.893,2.7544,0.0008462933
63.291,2.7517,0.00083957221
63.694,2.7491,0.00083288892
64.103,2.7465,0.00082624938
64.516,2.7439,0.00081966335
64.935,2.7414,0.00081311219
65.359,2.7389,0.00080661104
65.789,2.7364,0.00080014596
66.225,2.734,0.00079371757
66.667,2.7316,0.0007873265
67.114,2.7292,0.00078097776
67.568,2.7269,0.00077466317
68.027,2.7246,0.0007683921
68.493,2.7223,0.00076214648
68.966,2.72,0.00075593703
69.444,2.7178,0.00074977292
69.93,2.7156,0.00074362209
70.423,2.7135,0.00073750952
70.922,2.7113,0.00073143001
71.429,2.7092,0.00072538603
71.942,2.7071,0.00071936644
72.464,2.7051,0.00071336984
72.993,2.7031,0.00070740505
73.529,2.7011,0.00070147277
74.074,2.6991,0.00069555589
74.627,2.6971,0.00068966916
75.188,2.6952,0.00068381334
75.758,2.6933,0.00067797545
76.336,2.6915,0.00067216007
76.923,2.6896,0.00066637427
77.519,2.6878,0.00066060891
78.125,2.686,0.00065486122
78.74,2.6842,0.00064914573
79.365,2.6824,0.00064343974
80.0,2.6807,0.00063776417
80.645,2.679,0.00063209995
81.301,2.6773,0.00062646458
81.967,2.6756,0.00062084245
82.645,2.674,0.00061523778
83.333,2.6724,0.00060965826
84.034,2.6708,0.000604095
84.746,2.6692,0.00059854562
85.47,2.6676,0.00059301788
86.207,2.6661,0.00058749973
86.957,2.6646,0.0005820023
87.719,2.663,0.00057651976
88.496,2.6616,0.00057105413
89.286,2.6601,0.00056560263
90.09,2.6587,0.00056017342
90.909,2.6572,0.0005547448
91.743,2.6558,0.00054933803
92.593,2.6544,0.00054395159
93.458,2.6531,0.00053856952
94.34,2.6517,0.00053320764
95.238,2.6504,0.00052784999
96.154,2.6491,0.00052251259
97.087,2.6478,0.00051718947
98.039,2.6465,0.00051186689
99.01,2.6452,0.00050656636
100.0,2.644,0.00050126936
101.01,2.6427,0.00049599492
102.04,2.6415,0.00049072456
103.09,2.6403,0.00048546976
104.17,2.6391,0.00048020919
105.26,2.638,0.00047498017
106.38,2.6368,0.00046975893
107.53,2.6357,0.00046452796
108.7,2.6346,0.00045931087
109.89,2.6335,0.00045412883
111.11,2.6324,0.00044893264
112.36,2.6313,0.00044375457
113.64,2.6303,0.00043857682
114.94,2.6292,0.00043342068
116.28,2.6282,0.00042825951
117.65,2.6272,0.00042310486
119.05,2.6262,0.00041796865
120.48,2.6252,0.00041284273
121.95,2.6242,0.00040772162
123.46,2.6233,0.00040259815
125.0,2.6224,0.00039749154
126.58,2.6214,0.00039239718
128.21,2.6205,0.00038729187
129.87,2.6196,0.00038220989
131.58,2.6187,0.00037712246
133.33,2.6179,0.00037205753
135.14,2.617,0.00036697862
136.99,2.6162,0.00036190772
138.89,2.6154,0.00035685312
140.85,2.6145,0.00035180437
142.86,2.6137,0.00034675805
144.93,2.6129,0.00034171411
147.06,2.6122,0.00033668592
149.25,2.6114,0.00033165671
151.52,2.6107,0.0003266264
153.85,2.6099,0.00032160229
156.25,2.6092,0.00031659615
158.73,2.6085,0.00031158084
161.29,2.6078,0.00030657059
163.93,2.6071,0.00030157935
166.67,2.6064,0.00029657157
169.49,2.6058,0.00029158128
172.41,2.6051,0.00028659364
175.44,2.6045,0.00028159465
178.57,2.6039,0.00027661815
181.82,2.6033,0.00027163196
185.19,2.6027,0.00026665165
188.68,2.6021,0.00026168243
192.31,2.6015,0.00025671446
196.08,2.6009,0.00025175385
200.0,2.6004,0.00024678948
204.08,2.5999,0.00024183082
208.33,2.5993,0.00023686794
212.77,2.5988,0.00023190934
217.39,2.5983,0.00022695939
222.22,2.5978,0.00022200969
227.27,2.5973,0.00021706073
232.56,2.5969,0.00021211221
238.1,2.5964,0.00020716584
243.9,2.596,0.00020222743
250.0,2.5955,0.00019728565
256.41,2.5951,0.00019234635
263.16,2.5947,0.0001874083
270.27,2.5943,0.00018247348
277.78,2.5939,0.0001775382
285.71,2.5935,0.00017260751
294.12,2.5932,0.00016767283
303.03,2.5928,0.00016274373
312.5,2.5924,0.00015781326
322.58,2.5921,0.00015288466
333.33,2.5918,0.00014795721
344.83,2.5915,0.00014302837
357.14,2.5912,0.00013810288
370.37,2.5909,0.00013317642
384.62,2.5906,0.00012824937
400.0,2.5903,0.00012332402
416.67,2.5901,0.00011839815
434.78,2.5898,0.00011347469
454.55,2.5896,0.00010854827
476.19,2.5894,0.00010362356
500.0,2.5891,9.8698172e-05
526.32,2.5889,9.3771506e-05
555.56,2.5887,8.8845428e-05
588.24,2.5886,8.3918522e-05
625.0,2.5884,7.899219e-05
666.67,2.5882,7.4063504e-05
714.29,2.5881,6.9135288e-05
769.23,2.5879,6.4205693e-05
833.33,2.5878,5.9275276e-05
909.09,2.5877,5.4344042e-05
1000.0,2.5876,4.9411307e-05
