wavelength_um,n,k
30.03,3.5553,0.050322377
30.12,3.4499,0.047276509
30.211,3.3483,0.044707639
30.303,3.2497,0.042556768
30.395,3.1533,0.040775894
30.488,3.0583,0.039334019
30.581,2.9641,0.038205142
30.675,2.8699,0.037377264
30.769,2.7751,0.036844383
30.864,2.6789,0.036612501
30.96,2.5804,0.036695617
31.056,2.4789,0.037121731
31.153,2.3731,0.037938844
31.25,2.2619,0.039214954
31.348,2.1436,0.041056062
31.447,2.0162,0.043626169
31.546,1.8769,0.047188274
31.646,1.7218,0.052195376
31.746,1.5447,0.059495477
31.847,1.3355,0.070941576
31.949,1.0736,0.091724673
32.051,0.70356,0.14670077
32.154,0.20521,0.53172086
32.258,0.11529,1.009861
32.362,0.092363,1.357461
32.468,0.082322,1.6560611
32.573,0.077511,1.9320612
32.68,0.075646,2.1981613
32.787,0.075852,2.4624614
32.895,0.077793,2.7313615
33.003,0.08142,3.0105615
33.113,0.086889,3.3059616
33.223,0.09457,3.6246617
33.333,0.10511,3.9752617
33.445,0.11959,4.3694618
33.557,0.13986,4.8241619
33.67,0.16916,5.3644619
33.784,0.2138,6.031862
33.898,0.28727,6.9000621
34.014,0.42375,8.1179621
34.13,0.73591,10.050062
34.247,1.8413,13.934062
34.364,16.228,22.730062
34.483,15.849,2.3369623
34.602,11.389,0.78199238
34.722,9.4053,0.41079242
34.843,8.2388,0.26044246
34.965,7.4492,0.1842625
35.088,6.8657,0.14177254
35.211,6.4046,0.11793257
35.336,6.0163,0.10702261
35.461,5.6615,0.11049264
35.587,5.2886,0.14588266
35.714,4.7672,0.32833269
35.842,4.4826,2.0435627
35.971,6.304,0.58031273
36.101,5.673,0.13733275
36.232,5.3593,0.05816177
36.364,5.1549,0.033882785
36.496,5.0005,0.025592797
36.63,4.8747,0.022060806
36.765,4.7675,0.019710814
36.9,4.6738,0.017798819
37.037,4.5902,0.016176821
37.175,4.5147,0.014776822
37.313,4.4459,0.01355482
37.453,4.3827,0.012476816
37.594,4.3244,0.011518809
37.736,4.2701,0.0106628
37.879,4.2196,0.0098941887
38.023,4.1722,0.009199775
38.168,4.1278,0.0085702591
38.314,4.0859,0.0079974408
38.462,4.0463,0.00747452
38.61,4.0089,0.0069955971
38.76,3.9733,0.0065558716
38.911,3.9396,0.0061510439
39.062,3.9074,0.005777414
39.216,3.8767,0.0054320814
39.37,3.8474,0.0051119468
39.526,3.8194,0.0048149096
39.683,3.7925,0.0045387701
39.841,3.7668,0.0042816283
40.0,3.742,0.0040417843
40.161,3.7182,0.0038179377
40.323,3.6953,0.0036087889
40.486,3.6733,0.0034130378
40.65,3.652,0.0032297846
40.816,3.6315,0.0030579287
40.984,3.6116,0.0028968704
41.152,3.5925,0.0027456102
41.322,3.5739,0.0026036474
41.494,3.5559,0.0024702821
41.667,3.5385,0.0023449147
41.841,3.5216,0.0022270451
42.017,3.5053,0.002116173
42.194,3.4894,0.0020119988
42.373,3.4739,0.0019139221
42.553,3.4589,0.0018217433
42.735,3.4443,0.0017349621
42.918,3.4301,0.0016533788
43.103,3.4163,0.0015765931
43.29,3.4028,0.0015044048
43.478,3.3897,0.0014366147
43.668,3.3769,0.0013728221
43.86,3.3644,0.001312827
44.053,3.3522,0.0012565301
44.248,3.3403,0.0012036308
44.444,3.3287,0.0011539296
44.643,3.3174,0.0011073255
44.843,3.3063,0.0010635197
45.045,3.2955,0.0010224515
45.249,3.2849,0.00098393098
45.455,3.2745,0.00094781821
45.662,3.2644,0.00091396374
45.872,3.2544,0.00088223646
46.083,3.2447,0.00085249754
46.296,3.2352,0.00082464642
46.512,3.2259,0.00079854256
46.729,3.2167,0.00077408713
46.948,3.2077,0.00075117958
47.17,3.1989,0.00072970935
47.393,3.1903,0.00070958764
47.619,3.1818,0.00069072329
47.847,3.1735,0.00067302693
48.077,3.1653,0.00065642858
48.309,3.1573,0.00064083827
48.544,3.1494,0.00062618542
48.78,3.1417,0.00061241129
49.02,3.1341,0.00059944407
49.261,3.1266,0.00058722562
49.505,3.1192,0.00057570475
49.751,3.112,0.00056481211
50.0,3.1049,0.00055451712
50.251,3.0979,0.00054477041
50.505,3.0909,0.00053551141
50.761,3.0841,0.00052672078
51.02,3.0774,0.00051835792
51.282,3.0708,0.00051039287
51.546,3.0643,0.00050277629
51.813,3.0579,0.00049549759
52.083,3.0515,0.00048852681
52.356,3.0453,0.00048184398
52.632,3.0391,0.00047541915
52.91,3.033,0.00046923299
53.191,3.0269,0.0004632749
53.476,3.0209,0.00045752429
53.763,3.015,0.00045197247
54.054,3.0092,0.00044659822
54.348,3.0034,0.00044140221
54.645,2.9977,0.00043637449
54.945,2.992,0.0004314951
55.249,2.9863,0.00042677345
55.556,2.9807,0.00042219022
55.866,2.9751,0.00041774546
56.18,2.9696,0.00041344859
56.497,2.9641,0.00040928028
56.818,2.9586,0.00040524995
57.143,2.9531,0.00040136766
57.471,2.9476,0.00039762408
57.803,2.9421,0.00039402864
58.14,2.9366,0.00039058078
58.48,2.931,0.00038730177
58.824,2.9255,0.00038420107
59.172,2.9198,0.00038128873
59.524,2.9141,0.00037858479
59.88,2.9084,0.00037612932
60.241,2.9025,0.00037393178
60.606,2.8965,0.00037204281
60.976,2.8903,0.00037052189
61.35,2.8839,0.00036942967
61.728,2.8773,0.0003688562
62.112,2.8703,0.00036891038
62.5,2.863,0.00036976344
62.893,2.8553,0.00037162486
63.291,2.8469,0.0003747947
63.694,2.8378,0.00037970304
64.103,2.8277,0.00038698937
64.516,2.8164,0.00039762489
64.935,2.8033,0.00041311854
65.359,2.7879,0.00043601096
65.789,2.7691,0.00047074166
66.225,2.7452,0.00052569071
66.667,2.7132,0.00061834819
67.114,2.6669,0.00082413472
67.568,2.5921,0.0030169093
68.027,2.4467,0.012751463
68.493,2.0175,0.055365215
68.966,0.9148,3.944246
69.444,3.8099,0.048472715
69.93,3.3187,0.0036925626
70.423,3.1616,0.0011582088
70.922,3.0831,0.00075712407
71.429,3.0353,0.00057442759
71.942,3.0027,0.00047512041
72.464,2.9787,0.00041471113
72.993,2.9601,0.00037484084
73.529,2.9451,0.00034684962
74.074,2.9326,0.0003261766
74.627,2.922,0.00031028236
75.188,2.9127,0.00029763699
75.758,2.9045,0.00028727013
76.336,2.8972,0.00027855235
76.923,2.8905,0.00027106327
77.519,2.8844,0.00026450302
78.125,2.8788,0.00025867123
78.74,2.8735,0.00025339849
79.365,2.8686,0.00024858444
80.0,2.864,0.00024413922
80.645,2.8597,0.00023999292
81.301,2.8555,0.00023610524
81.967,2.8516,0.00023242673
82.645,2.8478,0.00022892666
83.333,2.8442,0.000225576
84.034,2.8407,0.00022235364
84.746,2.8374,0.00021925051
85.47,2.8341,0.00021625636
86.207,2.831,0.00021334092
86.957,2.828,0.00021050433
87.719,2.8251,0.00020774711
88.496,2.8222,0.00020504827
89.286,2.8195,0.0002024087
90.09,2.8168,0.00019981819
90.909,2.8142,0.0001972765
91.743,2.8116,0.00019478381
92.593,2.8091,0.00019231993
93.458,2.8067,0.00018990534
94.34,2.8043,0.00018751955
95.238,2.802,0.00018516304
96.154,2.7997,0.00018284532
97.087,2.7975,0.0001805569
98.039,2.7954,0.00017828731
99.01,2.7932,0.00017604673
100.0,2.7912,0.00017382536
101.01,2.7891,0.00017163306
102.04,2.7871,0.00016946003
103.09,2.7852,0.00016731646
104.17,2.7832,0.00016517969
105.26,2.7814,0.00016306559
106.38,2.7795,0.00016096875
107.53,2.7777,0.00015888946
108.7,2.7759,0.00015683065
109.89,2.7742,0.00015478247
111.11,2.7725,0.00015275254
112.36,2.7708,0.00015074114
113.64,2.7691,0.00014873854
114.94,2.7675,0.00014675738
116.28,2.7659,0.00014478312
117.65,2.7643,0.00014281843
119.05,2.7628,0.00014087355
120.48,2.7613,0.0001389387
121.95,2.7598,0.00013701198
123.46,2.7583,0.00013509373
125.0,2.7569,0.00013319632
126.58,2.7555,0.00013130796
128.21,2.7541,0.00012942701
129.87,2.7528,0.0001275577
131.58,2.7514,0.00012569149
133.33,2.7501,0.00012384158
135.14,2.7488,0.00012199871
136.99,2.7476,0.00012016583
138.89,2.7463,0.00011834249
140.85,2.7451,0.0001165264
142.86,2.7439,0.00011471961
144.93,2.7428,0.00011292088
147.06,2.7416,0.00011113063
149.25,2.7405,0.00010934824
151.52,2.7394,0.00010757225
153.85,2.7383,0.00010580403
156.25,2.7372,0.00010404355
158.73,2.7362,0.00010228994
161.29,2.7351,0.00010054272
163.93,2.7341,9.8802376e-05
166.67,2.7332,9.7067987e-05
169.49,2.7322,9.5340525e-05
172.41,2.7312,9.3620153e-05
175.44,2.7303,9.1903378e-05
178.57,2.7294,9.0193912e-05
181.82,2.7285,8.8490246e-05
185.19,2.7276,8.679107e-05
188.68,2.7268,8.509903e-05
192.31,2.7259,8.3410908e-05
196.08,2.7251,8.172846e-05
200.0,2.7243,8.0051546e-05
204.08,2.7236,7.8378102e-05
208.33,2.7228,7.6711135e-05
212.77,2.722,7.5046966e-05
217.39,2.7213,7.3388251e-05
222.22,2.7206,7.1733699e-05
227.27,2.7199,7.0083621e-05
232.56,2.7192,6.8436731e-05
238.1,2.7186,6.6794488e-05
243.9,2.7179,6.5156366e-05
250.0,2.7173,6.3521206e-05
256.41,2.7167,6.1890737e-05
263.16,2.7161,6.0262678e-05
270.27,2.7155,5.8638402e-05
277.78,2.715,5.701745e-05
285.71,2.7144,5.5400449e-05
294.12,2.7139,5.3785458e-05
303.03,2.7134,5.2173416e-05
312.5,2.7129,5.0564833e-05
322.58,2.7124,4.8958863e-05
333.33,2.7119,4.7355541e-05
344.83,2.7115,4.5754552e-05
357.14,2.7111,4.4156483e-05
370.37,2.7106,4.2559799e-05
384.62,2.7102,4.0965671e-05
400.0,2.7098,3.9374383e-05
416.67,2.7095,3.7784535e-05
434.78,2.7091,3.6197491e-05
454.55,2.7088,3.4610833e-05
476.19,2.7085,3.3027016e-05
500.0,2.7082,3.1444744e-05
526.32,2.7079,2.9864067e-05
555.56,2.7076,2.8284091e-05
588.24,2.7073,2.6706766e-05
625.0,2.7071,2.512914e-05
666.67,2.7068,2.35541e-05
714.29,2.7066,2.1979747e-05
769.23,2.7064,2.04061e-05
833.33,2.7062,1.8833103e-05
909.09,2.7061,1.7261759e-05
1000.0,2.7059,1.5691105e-05
