wavelength_um,n,k
7.55,1.3431,0.0036485124
7.56,1.3414,0.003677324
7.57,1.3397,0.0037064897
7.58,1.338,0.003735936
7.59,1.3363,0.0037658261
7.6,1.3346,0.0037960959
7.61,1.3328,0.0038266587
7.62,1.3311,0.0038578703
7.63,1.3293,0.0038894135
7.64,1.3275,0.0039213759
7.65,1.3257,0.0039537112
7.66,1.3239,0.0039866118
7.67,1.3221,0.0040198048
7.68,1.3203,0.0040535145
7.69,1.3184,0.004087665
7.7,1.3166,0.00412236
7.71,1.3147,0.0041573697
7.72,1.3128,0.0041930997
7.73,1.3109,0.0042290457
7.74,1.3089,0.0042659284
7.75,1.307,0.0043030482
7.76,1.305,0.0043404281
7.77,1.3031,0.0043788149
7.78,1.3011,0.0044175804
7.79,1.2991,0.004456728
7.8,1.297,0.0044967923
7.81,1.295,0.0045371849
7.82,1.2929,0.0045782959
7.83,1.2909,0.0046197616
7.84,1.2888,0.0046622814
7.85,1.2867,0.0047050295
7.86,1.2845,0.004748731
7.87,1.2824,0.0047929542
7.88,1.2802,0.0048378397
7.89,1.278,0.0048833005
7.9,1.2758,0.0049296579
7.91,1.2736,0.0049766443
7.92,1.2713,0.0050242285
7.93,1.2691,0.005072881
7.94,1.2668,0.0051220719
7.95,1.2645,0.0051721729
7.96,1.2622,0.0052228395
7.97,1.2598,0.0052745169
7.98,1.2574,0.0053270772
7.99,1.255,0.0053801819
8.0,1.2526,0.0054342225
8.01,1.2502,0.0054894408
8.02,1.2477,0.005545504
8.03,1.2452,0.0056022046
8.04,1.2427,0.0056598582
8.05,1.2402,0.0057188221
8.06,1.2376,0.005778624
8.07,1.235,0.005839506
8.08,1.2324,0.0059013156
8.09,1.2298,0.0059641593
8.1,1.2271,0.0060280692
8.11,1.2245,0.0060931761
8.12,1.2217,0.0061593218
8.13,1.219,0.006226717
8.14,1.2162,0.0062955802
8.15,1.2134,0.0063649717
8.16,1.2106,0.0064363714
8.17,1.2077,0.0065090929
8.18,1.2048,0.0065826832
8.19,1.2019,0.0066576656
8.2,1.199,0.0067344347
8.21,1.196,0.0068118383
8.22,1.193,0.0068914585
8.23,1.1899,0.0069718754
8.24,1.1868,0.0070549956
8.25,1.1837,0.0071389125
8.26,1.1805,0.0072245019
8.27,1.1774,0.0073115585
8.28,1.1741,0.0074009598
8.29,1.1709,0.0074913142
8.3,1.1676,0.007583737
8.31,1.1642,0.0076783967
8.32,1.1608,0.007774515
8.33,1.1574,0.0078733545
8.34,1.154,0.007973317
8.35,1.1505,0.0080764494
8.36,1.1469,0.0081806648
8.37,1.1433,0.0082874863
8.38,1.1397,0.0083968312
8.39,1.136,0.0085075049
8.4,1.1323,0.0086216734
8.41,1.1285,0.0087383796
8.42,1.1247,0.0088571065
8.43,1.1208,0.0089785745
8.44,1.1169,0.0091031418
8.45,1.1129,0.0092301457
8.46,1.1089,0.0093603134
8.47,1.1048,0.0094928244
8.48,1.1007,0.0096285467
8.49,1.0965,0.0097677365
8.5,1.0923,0.0099107578
8.51,1.0879,0.010057252
8.52,1.0836,0.010206519
8.53,1.0791,0.010360111
8.54,1.0746,0.010516561
8.55,1.0701,0.010677698
8.56,1.0655,0.010843369
8.57,1.0608,0.011010883
8.58,1.056,0.011185368
8.59,1.0512,0.011362631
8.6,1.0462,0.011544615
8.61,1.0413,0.011732602
8.62,1.0362,0.01192581
8.63,1.031,0.012123832
8.64,1.0258,0.01232721
8.65,1.0205,0.012536179
8.66,1.0151,0.012750791
8.67,1.0096,0.012972275
8.68,1.004,0.013198317
8.69,0.99834,0.01343332
8.7,0.99256,0.013674243
8.71,0.98669,0.013922288
8.72,0.98071,0.014178515
8.73,0.97462,0.014442904
8.74,0.96842,0.014713222
8.75,0.96211,0.014995386
8.76,0.95568,0.01528507
8.77,0.94914,0.015584624
8.78,0.94246,0.015894061
8.79,0.93566,0.016213686
8.8,0.92872,0.016543092
8.81,0.92164,0.016884211
8.82,0.91442,0.017240692
8.83,0.90705,0.017607216
8.84,0.89952,0.017987821
8.85,0.89183,0.018379059
8.86,0.88398,0.018791866
8.87,0.87595,0.019218285
8.88,0.86775,0.019658781
8.89,0.85935,0.02011794
8.9,0.85076,0.020598407
8.91,0.84196,0.02109609
8.92,0.83295,0.021617621
8.93,0.82372,0.022159224
8.94,0.81425,0.022729488
8.95,0.80454,0.023322866
8.96,0.79457,0.0239428
8.97,0.78434,0.024597026
8.98,0.77381,0.025281446
8.99,0.76299,0.026002478
9.0,0.75186,0.02675702
9.01,0.74039,0.027556715
9.02,0.72857,0.028400579
9.03,0.71637,0.029291701
9.04,0.70377,0.030234419
9.05,0.69075,0.031231742
9.06,0.67728,0.032301609
9.07,0.66331,0.033443382
9.08,0.64883,0.034655646
9.09,0.63377,0.035960384
9.1,0.61811,0.037359962
9.11,0.60177,0.038878056
9.12,0.58471,0.040522445
9.13,0.56684,0.042311405
9.14,0.54809,0.044248832
9.15,0.52834,0.046407954
9.16,0.50748,0.048787475
9.17,0.48535,0.051437609
9.18,0.46177,0.054411819
9.19,0.43648,0.057749628
9.2,0.40916,0.061612325
9.21,0.37938,0.066117734
9.22,0.34651,0.071438091
9.23,0.30958,0.077837394
9.24,0.26703,0.085709102
9.25,0.21607,0.095557139
9.26,0.15175,0.10861058
9.27,0.083479,0.12681196
9.28,0.054211,0.1908716
9.29,0.043523,0.25015301
9.3,0.038201,0.30035342
9.31,0.035083,0.3441357
9.32,0.033099,0.38369083
9.33,0.031787,0.42018102
9.34,0.030912,0.45456017
9.35,0.030339,0.48727725
9.36,0.029986,0.51846073
9.37,0.029798,0.54840864
9.38,0.029739,0.57746633
9.39,0.029782,0.60575834
9.4,0.029909,0.63339307
9.41,0.030103,0.66044297
9.42,0.030354,0.68685001
9.43,0.030654,0.71290345
9.44,0.030995,0.73866533
9.45,0.031371,0.76419271
9.46,0.031779,0.78951729
9.47,0.032214,0.81443181
9.48,0.032675,0.83922178
9.49,0.033158,0.8639313
9.5,0.033661,0.88859805
9.51,0.034185,0.91326002
9.52,0.034727,0.93779535
9.53,0.035287,0.96224445
9.54,0.035866,0.98676068
9.55,0.036462,1.011396
9.56,0.037076,1.036114
9.57,0.037709,1.0607119
9.58,0.038361,1.0857424
9.59,0.039034,1.1106838
9.6,0.039728,1.13586
9.61,0.040445,1.1611638
9.62,0.041186,1.186659
9.63,0.041953,1.2124446
9.64,0.042748,1.2383824
9.65,0.043574,1.2646234
9.66,0.044432,1.2912094
9.67,0.045326,1.3179052
9.68,0.046258,1.3452386
9.69,0.047231,1.3727884
9.7,0.04825,1.4006981
9.71,0.049317,1.4291183
9.72,0.050439,1.4577951
9.73,0.05162,1.487209
9.74,0.052866,1.5169407
9.75,0.054183,1.5472608
9.76,0.055579,1.578203
9.77,0.057061,1.6096896
9.78,0.058639,1.6419242
9.79,0.060322,1.6748669
9.8,0.06212,1.708467
9.81,0.064045,1.7428702
9.82,0.066109,1.7779955
9.83,0.068325,1.8142444
9.84,0.070707,1.8513071
9.85,0.073269,1.8894515
9.86,0.076027,1.9287093
9.87,0.078999,1.9688594
9.88,0.082203,2.0107085
9.89,0.08566,2.0536443
9.9,0.089393,2.0980526
9.91,0.093428,2.1442058
9.92,0.097796,2.1920344
9.93,0.10253,2.2414373
9.94,0.10767,2.2928517
9.95,0.11326,2.3470267
9.96,0.11937,2.4026985
9.97,0.12604,2.4615237
9.98,0.13337,2.5233127
9.99,0.14145,2.5878128
10.0,0.15038,2.6558129
10.01,0.16034,2.7278131
10.02,0.17146,2.8042132
10.03,0.18398,2.8856133
10.04,0.19818,2.9725134
10.05,0.2144,3.0658135
10.06,0.23307,3.1663137
10.07,0.25476,3.2751138
10.081,0.28021,3.3936139
10.091,0.31042,3.523314
10.101,0.34672,3.6663142
10.111,0.391,3.8252143
10.121,0.44593,4.0031144
10.132,0.51545,4.2044145
10.142,0.60547,4.4342147
10.152,0.72532,4.6997148
10.163,0.89022,5.0097149
10.173,1.1262,5.3741151
10.183,1.4794,5.8005152
10.194,2.0339,6.2786153
10.204,2.9304,6.7238155
10.215,4.3,6.8296156
10.225,5.8322,6.0436158
10.235,6.5975,4.4820159
10.246,6.4488,3.0777161
10.256,5.9423,2.1615162
10.267,5.3943,1.6027163
10.277,4.8904,1.2568165
10.288,4.4381,1.0383166
10.299,4.0251,0.90210679
10.309,3.6347,0.82586693
10.32,3.249,0.80232709
10.331,2.8481,0.83852725
10.341,2.4119,0.96429739
10.352,1.9409,1.2535176
10.363,1.5402,1.7991177
10.373,1.374,2.5440179
10.384,1.47,3.397718
10.395,1.8997,4.3854182
10.406,3.0114,5.4775184
10.417,5.4166,5.7413185
10.428,7.1025,3.5797187
10.438,6.6721,1.8118188
10.449,5.9871,1.039919
10.46,5.4569,0.67755919
10.471,5.0615,0.48196936
10.482,4.758,0.36411954
10.493,4.5171,0.28702971
10.504,4.3201,0.23336989
10.515,4.155,0.19416007
10.526,4.014,0.16441025
10.537,3.8914,0.14114043
10.549,3.7836,0.12247062
10.56,3.6876,0.10719081
10.571,3.6013,0.09447499
10.582,3.5232,0.083752175
10.593,3.4519,0.074609361
10.604,3.3864,0.066742549
10.616,3.326,0.059926754
10.627,3.27,0.053987944
10.638,3.2178,0.048790136
10.65,3.1691,0.044227346
10.661,3.1234,0.040211539
10.672,3.0805,0.036671735
10.684,3.04,0.033547949
10.695,3.0017,0.030788146
10.707,2.9654,0.028349363
10.718,2.931,0.026192564
10.73,2.8982,0.024283784
10.741,2.867,0.022593987
10.753,2.8372,0.02109421
10.764,2.8087,0.019762415
10.776,2.7814,0.018577641
10.787,2.7553,0.01751885
10.799,2.7302,0.016572078
10.811,2.7061,0.015720309
10.823,2.6829,0.014953541
10.834,2.6605,0.014258755
10.846,2.639,0.01362799
10.858,2.6182,0.013052226
10.87,2.5981,0.012524464
10.881,2.5787,0.012040684
10.893,2.5599,0.011594925
10.905,2.5417,0.011183168
10.917,2.5241,0.010800412
10.929,2.507,0.010446658
10.941,2.4904,0.010115905
10.953,2.4743,0.0098081547
10.965,2.4586,0.0095204055
10.977,2.4434,0.009250958
10.989,2.4286,0.0089981121
11.001,2.4141,0.0087604678
11.013,2.4001,0.0085367252
11.025,2.3864,0.0083256843
11.038,2.373,0.0081263669
11.05,2.36,0.0079376294
11.062,2.3473,0.0077586936
11.074,2.3348,0.0075889595
11.086,2.3227,0.0074276272
11.099,2.3108,0.007274119
11.111,2.2992,0.0071277901
11.123,2.2878,0.006988363
11.136,2.2767,0.0068553605
11.148,2.2658,0.0067283369
11.161,2.2551,0.0066070384
11.173,2.2447,0.0064910184
11.186,2.2344,0.0063802237
11.198,2.2243,0.0062743074
11.211,2.2144,0.0061732167
11.223,2.2047,0.006076504
11.236,2.1952,0.0059843172
11.249,2.1858,0.0058963326
11.261,2.1766,0.0058124255
11.274,2.1675,0.0057326448
11.287,2.1586,0.0056568662
11.299,2.1499,0.0055849648
11.312,2.1412,0.0055169903
11.325,2.1327,0.0054529179
11.338,2.1243,0.0053926476
11.351,2.116,0.0053362795
11.364,2.1078,0.0052839135
11.377,2.0998,0.0052355497
11.39,2.0918,0.005191388
11.403,2.0839,0.0051513284
11.416,2.0761,0.0051158711
11.429,2.0684,0.0050849159
11.442,2.0608,0.0050588629
11.455,2.0533,0.005038112
11.468,2.0458,0.0050229634
11.481,2.0383,0.005013817
11.494,2.0309,0.0050113728
11.507,2.0236,0.0050162308
11.521,2.0163,0.0050293188
11.534,2.009,0.0050514814
11.547,2.0017,0.0050841463
11.561,1.9945,0.0051287418
11.574,1.9872,0.0051872113
11.587,1.9799,0.0052617831
11.601,1.9726,0.0053555861
11.614,1.9652,0.0054721626
11.628,1.9578,0.0056165706
11.641,1.9502,0.0057949519
11.655,1.9425,0.006015465
11.669,1.9346,0.0062892808
11.682,1.9265,0.0066311694
11.696,1.918,0.0070620904
11.71,1.9092,0.0076114141
11.723,1.8999,0.0083220099
11.737,1.8899,0.0092583388
11.751,1.879,0.01052067
11.765,1.8669,0.012271105
11.779,1.8531,0.014786542
11.792,1.8369,0.01856895
11.806,1.817,0.024607393
11.82,1.7915,0.035041838
11.834,1.7568,0.055160286
11.848,1.7084,0.10027174
11.862,1.7163,0.21628219
11.876,1.8773,0.15968265
11.891,2.0046,0.27536314
11.905,2.0987,0.1470336
11.919,2.0446,0.073701065
11.933,2.0037,0.043765533
11.947,1.9743,0.029271003
11.962,1.9523,0.02127651
11.976,1.9349,0.016429987
11.99,1.9206,0.013277466
12.005,1.9084,0.011114983
12.019,1.8977,0.009567068
12.034,1.8881,0.008420591
12.048,1.8794,0.0075472822
12.063,1.8713,0.0068663117
12.077,1.8638,0.0063246088
12.092,1.8567,0.0058862447
12.107,1.8499,0.005526184
12.121,1.8435,0.0052265903
12.136,1.8373,0.0049745361
12.151,1.8313,0.0047600852
12.165,1.8255,0.0045762007
12.18,1.8198,0.0044171564
12.195,1.8143,0.0042787155
12.21,1.8089,0.0041572779
12.225,1.8036,0.0040501438
12.24,1.7985,0.0039553132
12.255,1.7934,0.0038707859
12.27,1.7884,0.0037952621
12.285,1.7835,0.0037274417
12.3,1.7786,0.0036664248
12.315,1.7738,0.0036113114
12.33,1.769,0.0035614014
12.346,1.7643,0.0035162347
12.361,1.7597,0.0034751319
12.376,1.7551,0.0034377327
12.392,1.7505,0.0034036773
12.407,1.746,0.0033725853
12.422,1.7415,0.0033442969
12.438,1.737,0.0033185531
12.453,1.7326,0.0032949719
12.469,1.7282,0.0032736359
12.484,1.7238,0.0032541621
12.5,1.7194,0.003236534
12.516,1.7151,0.0032206099
12.531,1.7107,0.0032061473
12.547,1.7064,0.0031932311
12.563,1.7022,0.003181719
12.579,1.6979,0.0031715111
12.594,1.6936,0.0031624636
12.61,1.6894,0.0031546636
12.626,1.6852,0.0031479677
12.642,1.681,0.0031422759
12.658,1.6767,0.0031376883
12.674,1.6725,0.0031341049
12.69,1.6684,0.0031313256
12.706,1.6642,0.0031295505
12.723,1.66,0.0031287252
12.739,1.6558,0.0031286588
12.755,1.6517,0.0031293965
12.771,1.6475,0.0031310384
12.788,1.6433,0.0031334312
12.804,1.6392,0.0031366818
12.821,1.635,0.003140584
12.837,1.6309,0.0031453433
12.853,1.6267,0.0031507069
12.87,1.6225,0.0031569228
12.887,1.6184,0.0031638435
12.903,1.6142,0.0031714204
12.92,1.61,0.0031797505
12.937,1.6058,0.0031888854
12.953,1.6017,0.0031985757
12.97,1.5975,0.00320902
12.987,1.5933,0.0032202692
13.004,1.5891,0.0032321232
13.021,1.5849,0.0032446822
13.038,1.5806,0.003257946
13.055,1.5764,0.0032720147
13.072,1.5722,0.0032866882
13.089,1.5679,0.0033021667
13.106,1.5637,0.0033183501
13.123,1.5594,0.0033352384
13.141,1.5551,0.0033528844
13.158,1.5508,0.0033712829
13.175,1.5465,0.0033904863
13.193,1.5421,0.0034104482
13.21,1.5378,0.0034310618
13.228,1.5334,0.0034526345
13.245,1.529,0.0034749584
13.263,1.5246,0.0034980419
13.28,1.5202,0.003522076
13.298,1.5157,0.0035468704
13.316,1.5112,0.0035725705
13.333,1.5067,0.0035991201
13.351,1.5022,0.0036266311
13.369,1.4977,0.0036550476
13.387,1.4931,0.0036843698
13.405,1.4885,0.0037146976
13.423,1.4839,0.0037459311
13.441,1.4792,0.0037782702
13.459,1.4746,0.003811615
13.477,1.4698,0.0038460654
13.495,1.4651,0.0038815214
13.514,1.4603,0.0039181423
13.532,1.4555,0.0039559101
13.55,1.4507,0.0039948835
13.569,1.4458,0.0040351227
13.587,1.4409,0.0040765078
13.605,1.4359,0.0041191986
13.624,1.4309,0.0041633561
13.643,1.4259,0.0042088201
13.661,1.4208,0.0042556286
13.68,1.4157,0.0043039049
13.699,1.4105,0.0043537876
13.717,1.4053,0.0044051139
13.736,1.4,0.004458109
13.755,1.3947,0.0045128105
13.774,1.3893,0.0045692184
13.793,1.3839,0.0046274327
13.812,1.3785,0.0046874533
13.831,1.3729,0.0047494804
13.85,1.3673,0.0048134139
13.87,1.3617,0.0048795191
13.889,1.356,0.0049477658
13.908,1.3502,0.0050181188
13.928,1.3444,0.0050909447
13.947,1.3385,0.0051661109
13.966,1.3325,0.0052438835
13.986,1.3264,0.00532423
14.006,1.3203,0.0054073836
14.025,1.3141,0.0054932761
14.045,1.3078,0.0055822436
14.065,1.3014,0.0056743183
14.085,1.295,0.0057697
14.104,1.2884,0.0058683193
14.124,1.2818,0.0059706149
14.144,1.2751,0.0060767177
14.164,1.2682,0.0061866276
14.184,1.2613,0.0063007446
14.205,1.2542,0.0064191401
14.225,1.2471,0.0065420717
14.245,1.2398,0.0066698104
14.265,1.2324,0.0068024563
14.286,1.2249,0.0069404821
14.306,1.2173,0.0070840425
14.327,1.2095,0.0072335836
14.347,1.2016,0.0073892586
14.368,1.1935,0.0075516151
14.388,1.1853,0.0077208047
14.409,1.177,0.0078973764
14.43,1.1684,0.0080818559
14.451,1.1597,0.0082746433
14.472,1.1508,0.0084762385
14.493,1.1418,0.0086872416
14.514,1.1325,0.0089083524
14.535,1.123,0.009140071
14.556,1.1134,0.0093832975
14.577,1.1035,0.0096387318
14.599,1.0933,0.0099074522
14.62,1.0829,0.010190202
14.641,1.0723,0.01048806
14.663,1.0614,0.010802806
14.684,1.0501,0.01113448
14.706,1.0386,0.011485241
14.728,1.0268,0.011858012
14.749,1.0146,0.01225171
14.771,1.0021,0.012671497
14.793,0.98913,0.013117292
14.815,0.9758,0.013593096
14.837,0.96203,0.014100909
14.859,0.94779,0.01464373
14.881,0.93305,0.015227559
14.903,0.91779,0.015854397
14.925,0.90194,0.016531243
14.948,0.88548,0.017264182
14.97,0.86835,0.018060046
14.993,0.8505,0.018929003
15.015,0.83185,0.019884883
15.038,0.81234,0.020941858
15.06,0.79188,0.022121756
15.083,0.77038,0.023453748
15.106,0.74772,0.02497575
15.129,0.72376,0.026737761
15.152,0.69835,0.028808781
15.175,0.6713,0.03128081
15.198,0.64237,0.034279848
15.221,0.61127,0.037979895
15.244,0.57763,0.042623951
15.267,0.541,0.048565016
15.291,0.50074,0.05634418
15.314,0.45606,0.066835263
15.337,0.40592,0.081574355
15.361,0.34925,0.10348655
15.385,0.28639,0.13828875
15.408,0.22462,0.19376087
15.432,0.17974,0.26662309
15.456,0.1549,0.34100532
15.48,0.1421,0.40977756
15.504,0.13564,0.47288981
15.528,0.13277,0.53156207
15.552,0.1321,0.58692434
15.576,0.13288,0.63980662
15.601,0.13467,0.690859
15.625,0.13722,0.7405913
15.649,0.14036,0.7893836
15.674,0.14399,0.83757601
15.699,0.14804,0.88544844
15.723,0.15251,0.93326077
15.748,0.15737,0.98122321
15.773,0.16267,1.0296057
15.798,0.16843,1.0785081
15.823,0.17471,1.1282106
15.848,0.18159,1.1789131
15.873,0.18916,1.2308156
15.898,0.19753,1.2842181
15.924,0.20684,1.3392207
15.949,0.21727,1.3962232
15.974,0.229,1.4554257
16.0,0.24229,1.5172284
16.026,0.25742,1.581931
16.051,0.27478,1.6499336
16.077,0.29482,1.7217363
16.103,0.31811,1.798039
16.129,0.3454,1.8791416
16.155,0.37765,1.9660444
16.181,0.4161,2.0594471
16.207,0.46242,2.1603498
16.234,0.51888,2.2696526
16.26,0.58855,2.3883554
16.287,0.67574,2.5174582
16.313,0.78647,2.657261
16.34,0.92924,2.8068639
16.367,1.1158,2.9622668
16.393,1.3616,3.1132696
16.42,1.6837,3.2373725
16.447,2.0913,3.2924754
16.474,2.5635,3.2171783
16.502,3.024,2.9623814
16.529,3.3635,2.5506843
16.556,3.5224,2.0816873
16.584,3.5269,1.6521904
16.611,3.4397,1.3037934
16.639,3.3116,1.0357965
16.667,3.1721,0.83267959
16.694,3.0351,0.67794261
16.722,2.9066,0.55852574
16.75,2.7882,0.46492889
16.779,2.68,0.39040216
16.807,2.5811,0.33021533
16.835,2.4907,0.28099851
16.863,2.4076,0.24034169
16.892,2.3311,0.20647501
16.92,2.2602,0.17810822
16.949,2.1942,0.15425155
16.978,2.1326,0.13415489
17.007,2.0747,0.11720825
17.036,2.0202,0.10295161
17.065,1.9686,0.090987986
17.094,1.9196,0.080983371
17.123,1.8729,0.072656766
17.153,1.8282,0.065765289
17.182,1.7852,0.060090704
17.212,1.7439,0.055446248
17.241,1.7038,0.051662683
17.271,1.665,0.048597246
17.301,1.6272,0.04612382
17.331,1.5903,0.044137404
17.361,1.5542,0.042551998
17.391,1.5186,0.041295602
17.422,1.4836,0.040316336
17.452,1.4489,0.03957196
17.483,1.4145,0.039034715
17.513,1.3803,0.038688358
17.544,1.3461,0.038523132
17.575,1.3119,0.038538916
17.606,1.2775,0.03874271
17.637,1.2428,0.039146514
17.668,1.2078,0.039767327
17.699,1.1722,0.040631149
17.73,1.136,0.041767981
17.762,1.099,0.043214946
17.794,1.0611,0.045017921
17.825,1.022,0.047235781
17.857,0.98158,0.049939774
17.889,0.93958,0.053221777
17.921,0.89572,0.057202789
17.953,0.84962,0.06204481
17.986,0.80086,0.067974966
18.018,0.74888,0.075326004
18.051,0.69295,0.084606178
18.083,0.63214,0.096643234
18.116,0.56519,0.11288343
18.149,0.4906,0.13605763
18.182,0.40744,0.17167184
18.215,0.3198,0.22948605
18.248,0.24516,0.31446028
18.282,0.19783,0.40979464
18.315,0.17073,0.49976888
18.349,0.15451,0.58163326
18.382,0.14422,0.65669752
18.416,0.13746,0.72651191
18.45,0.13298,0.79232631
18.484,0.13009,0.85507072
18.519,0.12836,0.91548527
18.553,0.12754,0.9741197
18.587,0.12747,1.0314341
18.622,0.12803,1.0877387
18.657,0.12917,1.1435433
18.692,0.13086,1.1989479
18.727,0.13306,1.2542524
18.762,0.1358,1.309757
18.797,0.13908,1.3656617
18.832,0.14294,1.4221663
18.868,0.14742,1.479571
18.904,0.15258,1.5381758
18.939,0.15851,1.5980804
18.975,0.16531,1.6596852
19.011,0.17309,1.7232899
19.048,0.182,1.7891948
19.084,0.19223,1.8577996
19.12,0.20401,1.9295044
19.157,0.21764,2.0049093
19.194,0.23347,2.0844143
19.231,0.25198,2.1689192
19.268,0.27378,2.2591241
19.305,0.29967,2.3561291
19.342,0.3307,2.460834
19.38,0.36832,2.5749391
19.417,0.41453,2.7000441
19.455,0.47214,2.8382492
19.493,0.54523,2.9921543
19.531,0.63987,3.1644594
19.569,0.7653,3.3582645
19.608,0.9359,3.5757697
19.646,1.1744,3.8153748
19.685,1.516,4.0647801
19.724,2.0086,4.2819853
19.763,2.6889,4.3619906
19.802,3.4885,4.1295958
19.841,4.1418,3.5030011
19.881,4.4075,2.7000065
19.92,4.3436,2.0011117
19.96,4.1284,1.4917171
20.0,3.8753,1.1391225
20.04,3.6305,0.89386792
20.08,3.4079,0.71918331
20.121,3.2092,0.59119884
20.161,3.0323,0.49483424
20.202,2.8741,0.42049976
20.243,2.7314,0.36194529
20.284,2.6017,0.31497081
20.325,2.4827,0.27670634
20.367,2.3726,0.24515199
20.408,2.2699,0.21885751
20.45,2.1732,0.19677317
20.492,2.0816,0.17812881
20.534,1.9942,0.16233446
20.576,1.91,0.1489501
20.619,1.8285,0.13764588
20.661,1.7491,0.12815151
20.704,1.671,0.12026728
20.747,1.5939,0.11387304
20.79,1.5171,0.1088388
20.833,1.44,0.10511455
20.877,1.3623,0.10268043
20.921,1.283,0.1015563
20.964,1.2017,0.10183204
21.008,1.1173,0.1036879
21.053,1.0286,0.10744388
21.097,0.93434,0.11368973
21.142,0.8322,0.1235357
21.186,0.71903,0.13925154
21.231,0.58998,0.16625749
21.277,0.4398,0.21959357
21.322,0.28685,0.33307951
21.368,0.19418,0.48917557
21.413,0.1506,0.62973149
21.459,0.12675,0.74968754
21.505,0.11173,0.85482357
21.552,0.10139,0.94940972
21.598,0.093862,1.0362357
21.645,0.088167,1.1170419
21.692,0.083752,1.193248
21.739,0.080271,1.2657541
21.786,0.077502,1.3352602
21.834,0.075292,1.4023664
21.882,0.073533,1.4675726
21.93,0.072148,1.5310787
21.978,0.07108,1.5933849
22.026,0.070286,1.6545911
22.075,0.069732,1.7149973
22.124,0.069395,1.7749036
22.173,0.069256,1.8344098
22.222,0.069299,1.893616
22.272,0.069515,1.9528223
22.321,0.069897,2.0120285
22.371,0.070438,2.0715348
22.422,0.071138,2.1313412
22.472,0.071996,2.1916474
22.523,0.073013,2.2526538
22.573,0.074193,2.31436
22.624,0.075542,2.3769663
22.676,0.077066,2.4406727
22.727,0.078775,2.505479
22.779,0.080681,2.5716854
22.831,0.082797,2.6394917
22.883,0.085141,2.708898
22.936,0.087733,2.7802045
22.989,0.090595,2.8536109
23.041,0.093756,2.9293171
23.095,0.097248,3.0076236
23.148,0.10111,3.0888299
23.202,0.10539,3.1731363
23.256,0.11013,3.2609427
23.31,0.11542,3.3526491
23.364,0.12131,3.4486554
23.419,0.12791,3.5495618
23.474,0.13534,3.6559682
23.529,0.14373,3.7685746
23.585,0.15325,3.888081
23.641,0.16414,4.0154875
23.697,0.17668,4.1519939
23.753,0.19121,4.2991002
23.81,0.20821,4.4583067
23.866,0.22831,4.631813
23.923,0.25234,4.8223193
23.981,0.28148,5.0332258
24.038,0.31736,5.2688321
24.096,0.36238,5.5350385
24.155,0.42014,5.8397449
24.213,0.49629,6.1940512
24.272,0.6001,6.6136576
24.331,0.74775,7.122064
24.39,0.96958,7.7554703
24.45,1.3283,8.5708767
24.51,1.9695,9.656083
24.57,3.2818,11.099389
24.631,6.3168,12.495396
24.691,11.263,10.570402
24.752,12.1,5.6117082
24.814,10.502,3.0135145
24.876,9.0573,1.8794208
24.938,7.9618,1.3139271
25.0,7.1126,0.9961833
25.063,6.4243,0.80327957
25.126,5.8406,0.6815958
25.189,5.3238,0.60560198
25.253,4.8461,0.56301822
25.316,4.3841,0.54926431
25.381,3.915,0.56629055
25.445,3.4117,0.62528664
25.51,2.837,0.75856278
25.575,2.1507,1.0627889
25.641,1.4679,1.750995
25.707,1.1364,2.7134011
25.773,1.0794,3.6948071
25.84,1.1936,4.7375132
25.907,1.5183,5.9611192
25.974,2.2831,7.5412252
26.042,4.341,9.5814312
26.11,9.5563,9.5971372
26.178,11.38,4.4713431
26.247,9.8341,2.026449
26.316,8.6081,1.1422549
26.385,7.7731,0.74326074
26.455,7.1767,0.5295966
26.525,6.7277,0.4011124
26.596,6.3749,0.31728822
26.667,6.0885,0.25920399
26.738,5.8496,0.2170497
26.81,5.6463,0.18531543
26.882,5.4702,0.1607111
26.954,5.3156,0.14117671
27.027,5.1782,0.12533234
27.1,5.0549,0.11225791
27.174,4.9432,0.10131049
27.248,4.8413,0.092026011
27.322,4.7478,0.08406147
27.397,4.6614,0.077161941
27.473,4.5813,0.07113342
27.548,4.5065,0.065824763
27.624,4.4365,0.061118114
27.701,4.3707,0.05691947
27.778,4.3086,0.05315476
27.855,4.2498,0.049761985
27.933,4.194,0.046690211
28.011,4.1409,0.04390037
28.09,4.0901,0.041356528
28.169,4.0416,0.039030619
28.249,3.995,0.036898705
28.329,3.9501,0.034938723
28.409,3.9069,0.033134671
28.49,3.8651,0.031471613
28.571,3.8246,0.029936485
28.653,3.7853,0.028517347
28.736,3.747,0.027206196
28.818,3.7096,0.025992917
28.902,3.673,0.02487268
28.986,3.6371,0.023839371
29.07,3.6018,0.02288699
29.155,3.5669,0.022011591
29.24,3.5323,0.02121112
29.326,3.498,0.020482627
29.412,3.4636,0.019825061
29.499,3.4292,0.019239473
29.586,3.3945,0.01872681
29.674,3.3593,0.018290122
29.762,3.3233,0.017936359
29.851,3.2863,0.017675569
29.94,3.2479,0.017523703
30.03,3.2075,0.017510808
30.12,3.1645,0.017736837
30.211,3.1179,0.018560835
30.303,3.0666,0.020740799
30.395,3.0085,0.025130686
30.488,2.9406,0.032306537
30.581,2.8578,0.043046311
30.675,2.7505,0.059842047
30.769,2.5995,0.090304706
