wavelength_um,n,k
7.54,1.3459,0.0036201551
7.55,1.3442,0.0036485124
7.56,1.3426,0.003677324
7.57,1.3409,0.0037064897
7.58,1.3392,0.003735936
7.59,1.3375,0.0037658261
7.6,1.3358,0.0037960959
7.61,1.334,0.0038266587
7.62,1.3323,0.0038578703
7.63,1.3305,0.0038894135
7.64,1.3287,0.0039213759
7.65,1.327,0.0039537112
7.66,1.3252,0.0039866118
7.67,1.3233,0.0040198048
7.68,1.3215,0.0040535145
7.69,1.3197,0.004087665
7.7,1.3178,0.00412236
7.71,1.3159,0.0041573697
7.72,1.3141,0.0041930997
7.73,1.3122,0.0042290457
7.74,1.3102,0.0042659284
7.75,1.3083,0.0043030482
7.76,1.3064,0.0043404281
7.77,1.3044,0.0043788149
7.78,1.3024,0.0044175804
7.79,1.3004,0.004456728
7.8,1.2984,0.0044967923
7.81,1.2964,0.0045371849
7.82,1.2943,0.0045782959
7.83,1.2923,0.0046197616
7.84,1.2902,0.0046622814
7.85,1.2881,0.0047050295
7.86,1.286,0.004748731
7.87,1.2838,0.0047929542
7.88,1.2817,0.0048378397
7.89,1.2795,0.0048833005
7.9,1.2773,0.0049296579
7.91,1.2751,0.0049766443
7.92,1.2728,0.0050242285
7.93,1.2706,0.005072881
7.94,1.2683,0.0051220719
7.95,1.266,0.0051721729
7.96,1.2637,0.0052228395
7.97,1.2614,0.0052745169
7.98,1.259,0.0053270772
7.99,1.2566,0.0053801819
8.0,1.2542,0.0054342225
8.01,1.2518,0.0054894408
8.02,1.2494,0.005545504
8.03,1.2469,0.0056022046
8.04,1.2444,0.0056598582
8.05,1.2419,0.0057188221
8.06,1.2393,0.005778624
8.07,1.2368,0.005839506
8.08,1.2342,0.0059013156
8.09,1.2316,0.0059641593
8.1,1.2289,0.0060280692
8.11,1.2262,0.0060931761
8.12,1.2235,0.0061593218
8.13,1.2208,0.006226717
8.14,1.218,0.0062955802
8.15,1.2153,0.0063649717
8.16,1.2125,0.0064363714
8.17,1.2096,0.0065090929
8.18,1.2067,0.0065826832
8.19,1.2038,0.0066576656
8.2,1.2009,0.0067344347
8.21,1.1979,0.0068118383
8.22,1.1949,0.0068914585
8.23,1.1919,0.0069718754
8.24,1.1888,0.0070549956
8.25,1.1857,0.0071389125
8.26,1.1826,0.0072245019
8.27,1.1794,0.0073115585
8.28,1.1762,0.0074009598
8.29,1.173,0.0074913142
8.3,1.1697,0.007583737
8.31,1.1664,0.0076783967
8.32,1.163,0.007774515
8.33,1.1596,0.0078733545
8.34,1.1562,0.007973317
8.35,1.1527,0.0080764494
8.36,1.1492,0.0081806648
8.37,1.1456,0.0082874863
8.38,1.142,0.0083968312
8.39,1.1384,0.0085075049
8.4,1.1347,0.0086216734
8.41,1.1309,0.0087383796
8.42,1.1271,0.0088571065
8.43,1.1233,0.0089785745
8.44,1.1194,0.0091031418
8.45,1.1155,0.0092301457
8.46,1.1115,0.0093603134
8.47,1.1074,0.0094928244
8.48,1.1033,0.0096285467
8.49,1.0991,0.0097677365
8.5,1.0949,0.0099107578
8.51,1.0906,0.010057252
8.52,1.0863,0.010206519
8.53,1.0819,0.010360111
8.54,1.0775,0.010516561
8.55,1.0729,0.010677698
8.56,1.0683,0.010843369
8.57,1.0637,0.011010883
8.58,1.0589,0.011185368
8.59,1.0541,0.011362631
8.6,1.0493,0.011544615
8.61,1.0443,0.011732602
8.62,1.0393,0.01192581
8.63,1.0342,0.012123832
8.64,1.029,0.01232721
8.65,1.0237,0.012536179
8.66,1.0184,0.012750791
8.67,1.0129,0.012972275
8.68,1.0074,0.013198317
8.69,1.0018,0.01343332
8.7,0.99606,0.013674243
8.71,0.99023,0.013922288
8.72,0.98431,0.014178515
8.73,0.97828,0.014442904
8.74,0.97214,0.014713222
8.75,0.96589,0.014995386
8.76,0.95952,0.01528507
8.77,0.95303,0.015584624
8.78,0.94642,0.015894061
8.79,0.93968,0.016213686
8.8,0.93281,0.016543092
8.81,0.92581,0.016884211
8.82,0.91866,0.017240692
8.83,0.91137,0.017607216
8.84,0.90392,0.017987821
8.85,0.89631,0.018379059
8.86,0.88855,0.018791866
8.87,0.88061,0.019218285
8.88,0.87249,0.019658781
8.89,0.86419,0.02011794
8.9,0.8557,0.020598407
8.91,0.84701,0.02109609
8.92,0.83811,0.021617621
8.93,0.82899,0.022159224
8.94,0.81964,0.022729488
8.95,0.81005,0.023322866
8.96,0.80021,0.0239428
8.97,0.79011,0.024597026
8.98,0.77973,0.025281446
8.99,0.76906,0.026002478
9.0,0.75809,0.02675702
9.01,0.74679,0.027556715
9.02,0.73514,0.028400579
9.03,0.72313,0.029291701
9.04,0.71074,0.030234419
9.05,0.69794,0.031231742
9.06,0.68469,0.032301609
9.07,0.67098,0.033443382
9.08,0.65676,0.034655646
9.09,0.64199,0.035960384
9.1,0.62664,0.037359962
9.11,0.61065,0.038878056
9.12,0.59397,0.040522445
9.13,0.57652,0.042311405
9.14,0.55823,0.044248832
9.15,0.53901,0.046407954
9.16,0.51874,0.048787475
9.17,0.49729,0.051437609
9.18,0.4745,0.054411819
9.19,0.45016,0.057749628
9.2,0.42399,0.061612325
9.21,0.39563,0.066117734
9.22,0.3646,0.071438091
9.23,0.3302,0.077837394
9.24,0.29137,0.085709102
9.25,0.24651,0.095557139
9.26,0.19343,0.10861058
9.27,0.13387,0.12681196
9.28,0.089552,0.16901683
9.29,0.068631,0.227922
9.3,0.05812,0.28000594
9.31,0.051952,0.32550599
9.32,0.047948,0.36642874
9.33,0.045183,0.40399127
9.34,0.043201,0.43924196
9.35,0.04175,0.47268288
9.36,0.040679,0.50446866
9.37,0.039889,0.53492401
9.38,0.039315,0.56441424
9.39,0.038913,0.59309414
9.4,0.038647,0.62105347
9.41,0.038495,0.64838595
9.42,0.038437,0.67503608
9.43,0.038458,0.70131464
9.44,0.038548,0.72726995
9.45,0.038698,0.75296929
9.46,0.038899,0.77845336
9.47,0.039148,0.80350241
9.48,0.039438,0.82840222
9.49,0.039766,0.85321192
9.5,0.04013,0.87797151
9.51,0.040527,0.90271144
9.52,0.040955,0.92731263
9.53,0.041412,0.95181685
9.54,0.041899,0.97638041
9.55,0.042414,1.0010159
9.56,0.042958,1.0258307
9.57,0.043529,1.050431
9.58,0.044129,1.0754616
9.59,0.044759,1.1004033
9.6,0.045419,1.1255797
9.61,0.046109,1.1508417
9.62,0.046833,1.1762791
9.63,0.04759,1.2020649
9.64,0.048383,1.2280028
9.65,0.049214,1.2541708
9.66,0.050085,1.2807302
9.67,0.050999,1.3074263
9.68,0.051958,1.3346653
9.69,0.052965,1.3621088
9.7,0.054024,1.3899123
9.71,0.055138,1.4182265
9.72,0.056313,1.446798
9.73,0.057551,1.4761061
9.74,0.05886,1.5057327
9.75,0.060244,1.535912
9.76,0.061711,1.566726
9.77,0.063267,1.5980753
9.78,0.064921,1.6300466
9.79,0.066682,1.6628353
9.8,0.068561,1.6962721
9.81,0.070567,1.7304672
9.82,0.072714,1.7653857
9.83,0.075014,1.8013563
9.84,0.077482,1.8381833
9.85,0.080132,1.8759672
9.86,0.082983,1.9149737
9.87,0.086052,1.9548369
9.88,0.089359,1.9962919
9.89,0.092928,2.0388192
9.9,0.096783,2.0828196
9.91,0.10095,2.128473
9.92,0.10547,2.1757917
9.93,0.11036,2.2245945
9.94,0.11569,2.275403
9.95,0.12148,2.3289662
9.96,0.12781,2.3838421
9.97,0.13473,2.4419586
9.98,0.14234,2.5028408
9.99,0.15072,2.5663412
10.0,0.16,2.6332415
10.01,0.1703,2.7039419
10.02,0.18184,2.7789423
10.03,0.19482,2.8586427
10.04,0.20952,2.9437431
10.05,0.22628,3.0348434
10.06,0.24554,3.1329438
10.07,0.26785,3.2388442
10.081,0.29395,3.3538447
10.091,0.32481,3.479445
10.101,0.36173,3.6173454
10.111,0.40653,3.7700458
10.121,0.46175,3.9402462
10.132,0.53107,4.1315467
10.142,0.61995,4.3486471
10.152,0.73683,4.5971475
10.163,0.8951,4.884248
10.173,1.117,5.2174484
10.183,1.4404,5.6016488
10.194,1.9311,6.0274493
10.204,2.6954,6.4330497
10.215,3.844,6.6086502
10.225,5.2375,6.1338506
10.235,6.2009,4.879351
10.246,6.3279,3.5010515
10.256,5.9678,2.492152
10.267,5.4773,1.8451525
10.277,4.9942,1.4360529
10.288,4.5499,1.1738534
10.299,4.1418,1.0063539
10.309,3.7574,0.90580436
10.32,3.3815,0.86077486
10.331,2.9966,0.87320537
10.341,2.5839,0.96355584
10.352,2.1345,1.1867564
10.363,1.7073,1.6364569
10.373,1.4647,2.3203573
10.384,1.4854,3.1390579
10.395,1.8184,4.0825584
10.406,2.7258,5.1466589
10.417,4.8043,5.7166595
10.428,6.8608,4.00996
10.438,6.7113,2.0618605
10.449,6.0453,1.1630611
10.46,5.5003,0.74817161
10.471,5.0919,0.52889217
10.482,4.7794,0.39896273
10.493,4.5324,0.31503329
10.504,4.3311,0.25717386
10.515,4.1631,0.21521443
10.526,4.0199,0.183545
10.537,3.8958,0.15887558
10.549,3.7867,0.13914621
10.56,3.6898,0.1230468
10.571,3.6028,0.10965739
10.582,3.5241,0.098382983
10.593,3.4523,0.088762581
10.604,3.3864,0.080478182
10.616,3.3257,0.073287843
10.627,3.2694,0.067005453
10.638,3.2171,0.061488067
10.65,3.1682,0.056620741
10.661,3.1223,0.052313364
10.672,3.0792,0.04848899
10.684,3.0386,0.045086678
10.695,3.0002,0.042052312
10.707,2.9639,0.039342009
10.718,2.9294,0.036914652
10.73,2.8965,0.034737359
10.741,2.8652,0.03278101
10.753,2.8354,0.031017726
10.764,2.8068,0.029423386
10.776,2.7795,0.027980111
10.787,2.7533,0.02666778
10.799,2.7282,0.025471515
10.811,2.7041,0.024377254
10.823,2.6808,0.023371999
10.834,2.6584,0.022446686
10.846,2.6369,0.02159244
10.858,2.616,0.020801199
10.87,2.5959,0.020066964
10.881,2.5765,0.019382669
10.893,2.5577,0.018744443
10.905,2.5394,0.018147222
10.917,2.5218,0.017589007
10.929,2.5046,0.017064796
10.941,2.488,0.016572591
10.953,2.4719,0.016110391
10.965,2.4562,0.015674197
10.977,2.4409,0.015262007
10.989,2.4261,0.014873823
11.001,2.4116,0.014505644
11.013,2.3975,0.01415847
11.025,2.3838,0.013828302
11.038,2.3704,0.013515209
11.05,2.3574,0.013218052
11.062,2.3446,0.012934901
11.074,2.3321,0.012666754
11.086,2.32,0.012410613
11.099,2.3081,0.01216655
11.111,2.2964,0.011933421
11.123,2.285,0.011711297
11.136,2.2738,0.011500252
11.148,2.2629,0.01129814
11.161,2.2522,0.011105107
11.173,2.2417,0.010922006
11.186,2.2314,0.010746987
11.198,2.2213,0.010579897
11.211,2.2113,0.01042089
11.223,2.2016,0.010268813
11.236,2.192,0.010124818
11.249,2.1826,0.0099887308
11.261,2.1733,0.0098593712
11.274,2.1642,0.0097371965
11.287,2.1552,0.0096220285
11.299,2.1463,0.009513887
11.312,2.1376,0.009412832
11.325,2.129,0.0093187838
11.338,2.1205,0.0092318424
11.351,2.1122,0.0091522079
11.364,2.1039,0.0090799802
11.377,2.0957,0.0090153594
11.39,2.0877,0.0089587456
11.403,2.0797,0.0089103386
11.416,2.0718,0.0088707387
11.429,2.064,0.0088403457
11.442,2.0562,0.0088197597
11.455,2.0485,0.0088098807
11.468,2.0409,0.0088116088
11.481,2.0333,0.008825944
11.494,2.0257,0.0088542863
11.507,2.0182,0.0088981357
11.521,2.0107,0.0089595815
11.534,2.0032,0.0090407457
11.547,1.9956,0.0091445171
11.561,1.9881,0.0092744867
11.574,1.9806,0.0094347732
11.587,1.973,0.0096307668
11.601,1.9653,0.0098691605
11.614,1.9575,0.010158069
11.628,1.9496,0.010509379
11.641,1.9416,0.010935603
11.655,1.9334,0.01145693
11.669,1.9249,0.012096265
11.682,1.9161,0.012887512
11.696,1.9069,0.013876864
11.71,1.8972,0.015129224
11.723,1.8869,0.016738495
11.737,1.8758,0.018842872
11.751,1.8637,0.021657258
11.765,1.8502,0.025522652
11.779,1.8349,0.031002056
11.792,1.8172,0.039083366
11.806,1.7963,0.051586787
11.82,1.7716,0.072063216
11.834,1.7439,0.10772465
11.848,1.7221,0.1722761
11.862,1.8341,0.19228756
11.876,1.8845,0.18931902
11.891,1.9699,0.2518906
11.905,2.0612,0.19382208
11.919,2.0444,0.11995358
11.933,2.0171,0.078944078
11.947,1.992,0.055636589
11.962,1.9708,0.041558218
11.976,1.9529,0.032531747
11.99,1.9378,0.026442286
12.005,1.9246,0.022156945
12.019,1.9129,0.019032502
12.034,1.9025,0.016688182
12.048,1.893,0.014883759
12.063,1.8842,0.013466458
12.077,1.876,0.012332055
12.092,1.8683,0.011410775
12.107,1.8611,0.010650506
12.121,1.8542,0.010017132
12.136,1.8475,0.0094830842
12.151,1.8412,0.0090284472
12.165,1.835,0.0086381024
12.18,1.8291,0.0083004864
12.195,1.8233,0.0080064813
12.21,1.8176,0.0077488871
12.225,1.8121,0.0075218039
12.24,1.8067,0.0073207317
12.255,1.8015,0.0071418705
12.27,1.7963,0.0069820204
12.285,1.7912,0.0068387813
12.3,1.7862,0.0067099534
12.315,1.7812,0.0065937366
12.33,1.7763,0.0064886309
12.346,1.7715,0.0063935639
12.361,1.7668,0.0063070814
12.376,1.762,0.0062285101
12.392,1.7574,0.0061570798
12.407,1.7528,0.0060919318
12.422,1.7482,0.0060324952
12.438,1.7436,0.0059784019
12.453,1.7391,0.0059289887
12.469,1.7347,0.0058841206
12.484,1.7302,0.005843031
12.5,1.7258,0.005805888
12.516,1.7214,0.0057722581
12.531,1.7171,0.0057416044
12.547,1.7127,0.0057141999
12.563,1.7084,0.0056895085
12.579,1.7041,0.0056674302
12.594,1.6998,0.0056477251
12.61,1.6956,0.0056304725
12.626,1.6913,0.0056154331
12.642,1.6871,0.005602507
12.658,1.6829,0.0055915941
12.674,1.6786,0.0055825946
12.69,1.6744,0.0055754085
12.706,1.6703,0.0055699358
12.723,1.6661,0.0055664232
12.739,1.6619,0.0055642781
12.755,1.6577,0.0055637465
12.771,1.6536,0.0055648284
12.788,1.6494,0.005567474
12.804,1.6453,0.0055714838
12.821,1.6411,0.0055770591
12.837,1.637,0.0055837969
12.853,1.6328,0.0055919483
12.87,1.6287,0.0056015679
12.887,1.6245,0.0056126029
12.903,1.6204,0.0056246971
12.92,1.6162,0.0056382621
12.937,1.6121,0.0056530427
12.953,1.6079,0.0056689798
12.97,1.6037,0.0056862905
12.987,1.5996,0.0057049169
13.004,1.5954,0.0057247588
13.021,1.5912,0.0057458164
13.038,1.587,0.0057680897
13.055,1.5828,0.0057916786
13.072,1.5786,0.0058164833
13.089,1.5744,0.0058425037
13.106,1.5702,0.0058697399
13.123,1.566,0.0058983919
13.141,1.5617,0.0059283288
13.158,1.5575,0.0059594134
13.175,1.5532,0.0059918138
13.193,1.5489,0.0060257021
13.21,1.5446,0.0060607352
13.228,1.5403,0.0060973582
13.245,1.5359,0.0061350242
13.263,1.5316,0.006174282
13.28,1.5272,0.0062147808
13.298,1.5228,0.0062568735
13.316,1.5184,0.0063004842
13.333,1.514,0.006345333
13.351,1.5095,0.0063918787
13.369,1.505,0.0064398424
13.387,1.5005,0.0064895242
13.405,1.496,0.006540724
13.423,1.4915,0.006593542
13.441,1.4869,0.006647978
13.459,1.4823,0.0067042323
13.477,1.4776,0.0067621046
13.495,1.473,0.0068218952
13.514,1.4683,0.0068835938
13.532,1.4636,0.0069470218
13.55,1.4588,0.007012468
13.569,1.454,0.0070800255
13.587,1.4492,0.0071494092
13.605,1.4443,0.0072209112
13.624,1.4394,0.0072947276
13.643,1.4345,0.0073707645
13.661,1.4295,0.0074489234
13.68,1.4245,0.0075297
13.699,1.4194,0.0076127971
13.717,1.4143,0.0076983132
13.736,1.4092,0.0077865501
13.755,1.404,0.0078775075
13.774,1.3987,0.0079711854
13.793,1.3935,0.0080677838
13.812,1.3881,0.0081673028
13.831,1.3827,0.0082699423
13.85,1.3773,0.0083758024
13.87,1.3718,0.0084850931
13.889,1.3662,0.0085975953
13.908,1.3606,0.0087137182
13.928,1.3549,0.008833775
13.947,1.3491,0.0089573401
13.966,1.3433,0.0090850258
13.986,1.3374,0.0092170488
14.006,1.3315,0.0093533947
14.025,1.3254,0.0094939444
14.045,1.3193,0.0096395349
14.065,1.3131,0.0097899481
14.085,1.3069,0.0099455843
14.104,1.3005,0.01010622
14.124,1.2941,0.010272801
14.144,1.2876,0.010445104
14.164,1.281,0.010623631
14.184,1.2742,0.01080818
14.205,1.2674,0.010999981
14.225,1.2605,0.011198578
14.245,1.2535,0.011405197
14.265,1.2464,0.011618838
14.286,1.2391,0.011841737
14.306,1.2317,0.012072426
14.327,1.2242,0.012312374
14.347,1.2166,0.012561109
14.368,1.2089,0.012821106
14.388,1.201,0.013091889
14.409,1.1929,0.013372935
14.43,1.1847,0.013667006
14.451,1.1764,0.013973102
14.472,1.1679,0.014293224
14.493,1.1592,0.01462737
14.514,1.1503,0.014976542
14.535,1.1413,0.015342739
14.556,1.132,0.01572496
14.577,1.1226,0.016127207
14.599,1.1129,0.016547731
14.62,1.103,0.016991029
14.641,1.0929,0.017455352
14.663,1.0825,0.017944955
14.684,1.0719,0.018461329
14.706,1.0609,0.019004986
14.728,1.0497,0.01957967
14.749,1.0382,0.020188121
14.771,1.0264,0.020831858
14.793,1.0142,0.021514623
14.815,1.0016,0.022240415
14.837,0.98866,0.023013234
14.859,0.97531,0.02383708
14.881,0.96151,0.024716953
14.903,0.94724,0.025658853
14.925,0.93247,0.02666978
14.948,0.91716,0.027758006
14.97,0.90127,0.028930988
14.993,0.88476,0.030200271
15.015,0.86756,0.031578309
15.038,0.84963,0.033080649
15.06,0.8309,0.034724741
15.083,0.81129,0.036535139
15.106,0.79072,0.038539566
15.129,0.7691,0.040777022
15.152,0.7463,0.043296507
15.175,0.72219,0.046162021
15.198,0.69662,0.049460564
15.221,0.66939,0.053308136
15.244,0.64028,0.057865736
15.267,0.60902,0.063352366
15.291,0.57526,0.070082314
15.314,0.5386,0.078512002
15.337,0.49853,0.089330719
15.361,0.4545,0.10363576
15.385,0.40602,0.12321283
15.408,0.35327,0.15100963
15.432,0.29875,0.19115676
15.456,0.2494,0.24595392
15.48,0.21282,0.31050111
15.504,0.18951,0.37652834
15.528,0.17547,0.43982559
15.552,0.16725,0.49962287
15.576,0.16271,0.55631019
15.601,0.16063,0.61050784
15.625,0.16027,0.66279521
15.649,0.16118,0.71365262
15.674,0.16307,0.76347036
15.699,0.16575,0.81260814
15.723,0.16912,0.86136564
15.748,0.17311,0.91000348
15.773,0.17768,0.95875135
15.798,0.18285,1.0078893
15.823,0.18864,1.0574972
15.848,0.1951,1.1079052
15.873,0.20231,1.1594132
15.898,0.21036,1.2120212
15.924,0.21939,1.2661296
15.949,0.22953,1.3219377
15.974,0.24099,1.3797458
16.0,0.25398,1.4398543
16.026,0.2688,1.5025628
16.051,0.28578,1.568271
16.077,0.30536,1.6373796
16.103,0.32809,1.7103882
16.129,0.35464,1.7877969
16.155,0.38592,1.8703055
16.181,0.42305,1.9585143
16.207,0.46757,2.053223
16.234,0.52149,2.1552321
16.26,0.58753,2.2652409
16.287,0.66944,2.3839501
16.313,0.77233,2.511259
16.34,0.90325,2.6462682
16.367,1.0717,2.7852775
16.393,1.2898,2.9198865
16.42,1.5705,3.0322958
16.447,1.9216,3.0908052
16.474,2.3304,3.0491146
16.502,2.7458,2.8646244
16.529,3.0843,2.5388339
16.556,3.2823,2.1356434
16.584,3.3388,1.7383533
16.611,3.2964,1.3972629
16.639,3.2008,1.1249729
16.667,3.0834,0.9135329
16.694,2.9614,0.75024258
16.722,2.8431,0.62326265
16.75,2.7319,0.52334275
16.779,2.629,0.44367325
16.807,2.5341,0.37933342
16.835,2.4468,0.32678363
16.863,2.3664,0.28342386
16.892,2.2919,0.2473745
16.92,2.2228,0.2172248
16.949,2.1584,0.1919055
16.978,2.0981,0.17058623
17.007,2.0415,0.152617
17.036,1.9881,0.1374678
17.065,1.9375,0.12472864
17.094,1.8894,0.11403951
17.123,1.8436,0.10508041
17.153,1.7997,0.097592717
17.182,1.7575,0.091356682
17.212,1.7169,0.086171058
17.241,1.6776,0.081866086
17.271,1.6394,0.078298528
17.301,1.6023,0.075347002
17.331,1.5661,0.072910508
17.361,1.5305,0.070907047
17.391,1.4956,0.069275617
17.422,1.4612,0.067965606
17.452,1.4272,0.06694324
17.483,1.3934,0.066184294
17.513,1.3598,0.06567299
17.544,1.3263,0.065404108
17.575,1.2927,0.065378257
17.606,1.259,0.065602438
17.637,1.2251,0.066089649
17.668,1.1907,0.066859891
17.699,1.1559,0.067942164
17.73,1.1205,0.069371466
17.762,1.0844,0.071193197
17.794,1.0474,0.073462958
17.825,1.0093,0.076252349
17.857,0.97004,0.07965317
17.889,0.92929,0.083780021
17.921,0.88684,0.088784901
17.953,0.84238,0.09486781
17.986,0.79556,0.10230815
18.018,0.74594,0.11150112
18.051,0.69301,0.12303452
18.083,0.63614,0.13779754
18.116,0.57469,0.157231
18.149,0.50825,0.18371448
18.182,0.43752,0.221008
18.215,0.36656,0.27375154
18.248,0.30425,0.3429551
18.282,0.25799,0.42135911
18.315,0.2269,0.49999273
18.349,0.20629,0.57475678
18.382,0.19236,0.64500045
18.416,0.18277,0.71119456
18.45,0.17612,0.77404869
18.484,0.17158,0.83422285
18.519,0.1686,0.89225745
18.553,0.16685,0.94863166
18.587,0.16611,1.0037359
18.622,0.16623,1.0578506
18.657,0.16712,1.1113653
18.692,0.1687,1.16448
18.727,0.17096,1.2173947
18.762,0.17388,1.2703095
18.797,0.17747,1.3236242
18.832,0.18176,1.3773391
18.868,0.1868,1.4316543
18.904,0.19264,1.4869696
18.939,0.19936,1.5432844
18.975,0.20707,1.6009997
19.011,0.21589,1.660315
19.048,0.22597,1.7214308
19.084,0.23751,1.7847462
19.12,0.25073,1.8505615
19.157,0.26592,1.9191774
19.194,0.28345,1.9911932
19.231,0.30376,2.066909
19.268,0.32743,2.1469249
19.305,0.35519,2.2318408
19.342,0.38798,2.3225567
19.38,0.42706,2.419673
19.417,0.47407,2.5243889
19.455,0.53125,2.6375053
19.493,0.60165,2.7602216
19.531,0.68949,2.893338
19.569,0.8007,3.0376544
19.608,0.94363,3.1921712
19.646,1.1299,3.3538876
19.685,1.3749,3.5137045
19.724,1.6967,3.6513213
19.763,2.1085,3.7275382
19.802,2.5987,3.6808551
19.841,3.1016,3.4500719
19.881,3.5027,3.0350892
19.92,3.716,2.5264061
19.96,3.7476,2.0374234
20.0,3.6604,1.6298407
20.04,3.5152,1.3126581
20.08,3.35,1.0715754
20.121,3.1838,0.88847313
20.161,3.0252,0.74786044
20.202,2.877,0.63832819
20.243,2.7396,0.55170593
20.284,2.6124,0.48219367
20.325,2.4942,0.4256714
20.367,2.3839,0.37917956
20.408,2.2804,0.34057728
20.45,2.1826,0.30826543
20.492,2.0897,0.28108356
20.534,2.0009,0.25813169
20.576,1.9153,0.23873981
20.619,1.8324,0.22238834
20.661,1.7516,0.20869644
20.704,1.6722,0.19735495
20.747,1.5938,0.18815345
20.79,1.5158,0.18094193
20.833,1.4376,0.17562039
20.877,1.3588,0.17217927
20.921,1.2786,0.17065813
20.964,1.1963,0.17120654
21.008,1.1112,0.17411535
21.053,1.0221,0.17990458
21.097,0.9278,0.18945335
21.142,0.82655,0.20439253
21.186,0.71629,0.22784125
21.231,0.59525,0.26608037
21.277,0.46636,0.33102989
21.322,0.3487,0.43342896
21.368,0.26673,0.55723842
21.413,0.21675,0.67724743
21.459,0.18513,0.78602683
21.505,0.16362,0.88442619
21.552,0.14812,0.97447594
21.598,0.13645,1.0579252
21.645,0.12738,1.1362449
21.692,0.12019,1.2102645
21.739,0.11438,1.2809841
21.786,0.10964,1.3489037
21.834,0.10575,1.4145236
21.882,0.10256,1.4783435
21.93,0.099928,1.5405633
21.978,0.097785,1.6015831
22.026,0.096059,1.6617029
22.075,0.094697,1.720923
22.124,0.09366,1.779643
22.173,0.092915,1.837963
22.222,0.092439,1.896083
22.272,0.092213,1.9541033
22.321,0.092222,2.0121231
22.371,0.092456,2.0703433
22.422,0.092907,2.1289638
22.472,0.093572,2.1879839
22.523,0.09445,2.2476042
22.573,0.09554,2.3080242
22.624,0.096847,2.3691444
22.676,0.098378,2.431365
22.727,0.10014,2.4945852
22.779,0.10214,2.5592056
22.831,0.1044,2.625126
22.883,0.10694,2.6927463
22.936,0.10977,2.7620669
22.989,0.11292,2.8332875
23.041,0.11642,2.9068076
23.095,0.1203,2.9826283
23.148,0.12461,3.0610486
23.202,0.12939,3.1424692
23.256,0.13471,3.2271897
23.31,0.14062,3.3154102
23.364,0.14722,3.4077305
23.419,0.15461,3.5044511
23.474,0.1629,3.6061717
23.529,0.17225,3.7134921
23.585,0.18284,3.8272128
23.641,0.19489,3.9480335
23.697,0.2087,4.077054
23.753,0.22463,4.2153744
23.81,0.24314,4.3644951
23.866,0.26487,4.5262153
23.923,0.29062,4.7026357
23.981,0.32152,4.8966565
24.038,0.35911,5.1115767
24.096,0.40559,5.3521972
24.155,0.46418,5.6243179
24.213,0.53974,5.9361382
24.272,0.63995,6.2988587
24.331,0.77747,6.7284791
24.39,0.9745,7.2477993
24.45,1.2728,7.8901198
24.51,1.7577,8.7019402
24.57,2.6207,9.7290604
24.631,4.3098,10.884481
24.691,7.5226,11.215501
24.752,10.735,8.505421
24.814,10.815,4.9619414
24.876,9.6231,2.9896616
24.938,8.4786,2.0006817
25.0,7.5503,1.4631016
25.063,6.7971,1.1462218
25.126,6.1666,0.94952177
25.189,5.619,0.82572162
25.253,5.1246,0.75161164
25.316,4.6602,0.7164612
25.381,4.2051,0.71784123
25.445,3.7387,0.76166079
25.51,3.2381,0.86708051
25.575,2.6811,1.0818801
25.641,2.0876,1.5091998
25.707,1.6271,2.2216193
25.773,1.4352,3.0709387
25.84,1.4538,3.9614582
25.907,1.659,4.9261776
25.974,2.1298,6.0348968
26.042,3.1264,7.3360161
26.11,5.2911,8.5261352
26.178,8.755,7.6997541
26.247,10.029,4.5137732
26.316,9.272,2.4615921
26.385,8.3779,1.5015108
26.455,7.6749,1.0146296
26.525,7.1376,0.73821822
26.596,6.7178,0.56642692
26.667,6.3805,0.45202543
26.738,6.1025,0.37168376
26.81,5.8685,0.31285216
26.882,5.6678,0.26831036
26.954,5.4931,0.23362838
27.027,5.3391,0.20601645
27.1,5.2018,0.18359433
27.174,5.0783,0.16508226
27.248,4.9663,0.14957998
27.322,4.8639,0.13643751
27.397,4.7698,0.12517507
27.473,4.6828,0.11543266
27.548,4.602,0.10692982
27.624,4.5266,0.099456998
27.701,4.4559,0.092845193
27.778,4.3894,0.086960177
27.855,4.3267,0.081692951
27.933,4.2673,0.076958729
28.011,4.2108,0.072683294
28.09,4.157,0.068809855
28.169,4.1057,0.065288198
28.249,4.0565,0.062076527
28.329,4.0093,0.059141635
28.409,3.9638,0.056452524
28.49,3.92,0.053986389
28.571,3.8776,0.051720031
28.653,3.8364,0.04963764
28.736,3.7965,0.047722209
28.818,3.7575,0.045961365
28.902,3.7195,0.044344658
28.986,3.6822,0.042862719
29.07,3.6456,0.041507548
29.155,3.6095,0.04027432
29.24,3.5739,0.039159858
29.326,3.5385,0.03816033
29.412,3.5032,0.037276566
29.499,3.4679,0.036509728
29.586,3.4324,0.035865653
29.674,3.3965,0.035353497
29.762,3.36,0.0349851
29.851,3.3225,0.034783616
29.94,3.2838,0.03477889
30.03,3.2433,0.035021069
30.12,3.2004,0.035632004
30.211,3.1542,0.036975838
30.303,3.1038,0.039836565
30.395,3.0474,0.045206043
30.488,2.9826,0.053913408
30.581,2.905,0.067020524
30.675,2.8072,0.087339519
30.769,2.675,0.12272827
30.864,2.4787,0.19679989
30.96,2.1515,0.40163138
